Date,City,Country,Sex,Distance,Event,MS,Technique,Place,Skier,Nation,ID,Season,Race,Birthday,Leg,Age,Exp,Pelo,Elo
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,25,Anna Janouskova,Czechia,1458,1986,4,1965-07-12T00:00:00.000000,0,20.501026694045173,3,1300.0,1348.3333333333333
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,26,Eija Hyytiäinen Ristanen,Finland,2467,1986,4,1961-01-04T00:00:00.000000,0,25.01848049281314,33,1300.0,1345.0
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,27,Pirkko Määttä,Finland,1325,1986,4,1959-03-07T00:00:00.000000,0,26.850102669404517,34,1300.0,1341.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,28,Marie-Andree Masson,Canada,2487,1986,4,1963-10-08T00:00:00.000000,0,22.261464750171115,13,1300.0,1338.3333333333333
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,29,Annika Dahlman,Sweden,2538,1986,4,1964-01-24T00:00:00.000000,0,21.965776865160848,15,1300.0,1335.0
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,30,Anette Bøe,Norway,2515,1986,4,1957-11-05T00:00:00.000000,0,28.18343600273785,43,1300.0,1331.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,31,Annelies Lengacher,Switzerland,2599,1986,4,1960-01-22T00:00:00.000000,0,25.971252566735114,11,1300.0,1326.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,31,Bice Vanzetta,Italy,1373,1986,4,1961-03-07T00:00:00.000000,0,24.84873374401095,1,1300.0,1326.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,33,Jaana Savolainen,Finland,1444,1986,4,1964-01-23T00:00:00.000000,0,21.96851471594798,14,1300.0,1321.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,34,Irina Sharkova,Soviet,2543,1986,4,1962-03-24T00:00:00.000000,0,23.802874743326488,3,1300.0,1318.3333333333333
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,35,Ann Rosendahl,Sweden,2618,1986,4,1959-07-20T00:00:00.000000,0,26.480492813141684,26,1300.0,1315.0
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,36,Silke Meyer,Germany,2504,1986,4,1961-01-14T00:00:00.000000,0,24.99110198494182,2,1300.0,1311.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,37,Anna-Lena Fritzon,Sweden,1369,1986,4,1965-03-07T00:00:00.000000,0,20.84873374401095,11,1300.0,1308.3333333333333
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,38,Solveig Pedersen,Norway,1449,1986,4,1965-09-06T00:00:00.000000,0,20.347707049965777,1,1300.0,1305.0
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,39,Lorna Sasseville,Canada,1466,1986,4,1960-06-14T00:00:00.000000,0,25.57700205338809,3,1300.0,1301.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,40,Cornelia Sulzer,Austria,1481,1986,4,1964-01-04T00:00:00.000000,0,22.02053388090349,6,1300.0,1298.3333333333333
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,41,Martina Schönbächler,Switzerland,2600,1986,4,1960-01-22T00:00:00.000000,0,25.971252566735114,10,1300.0,1295.0
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,42,Sirpa Kesälä,Finland,2560,1986,4,1961-03-05T00:00:00.000000,0,24.854209445585216,7,1300.0,1291.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,43,Natalia Furlatova,Soviet,2539,1986,4,1962-03-24T00:00:00.000000,0,23.802874743326488,6,1300.0,1288.3333333333333
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,44,Antonina Ordina,Sweden,427,1986,4,1962-01-24T00:00:00.000000,0,23.964407939767284,13,1300.0,1285.0
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,45,Dagmar Paleckova Svubova,Czechia,2559,1986,4,1958-08-09T00:00:00.000000,0,27.425051334702257,33,1300.0,1281.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,46,Paola Pozzoni,Italy,1388,1986,4,1965-08-17T00:00:00.000000,0,20.40246406570842,10,1300.0,1278.3333333333333
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,47,Cami Thompson,USA,9750,1986,4,1962-12-13T00:00:00.000000,0,23.080082135523615,11,1300.0,1275.0
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,48,Marit Elveos,Norway,1385,1986,4,1965-05-04T00:00:00.000000,0,20.689938398357288,3,1300.0,1271.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,49,Elena Desderi,Italy,1484,1986,4,1967-09-20T00:00:00.000000,0,18.310746064339494,3,1300.0,1268.3333333333333
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,50,Andreja Smrekar,Slovenia,2631,1986,4,1967-07-30T00:00:00.000000,0,18.45311430527036,12,1300.0,1265.0
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,51,Jean McAllister,Canada,1539,1986,4,1964-02-27T00:00:00.000000,0,21.872689938398356,8,1300.0,1261.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,52,Petra Simunkova,Czechia,9629,1986,4,1961-01-14T00:00:00.000000,0,24.99110198494182,4,1300.0,1258.3333333333333
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,53,Isabelle Mancini Remy,France,1381,1986,4,1967-07-26T00:00:00.000000,0,18.46406570841889,1,1300.0,1255.0
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,54,Carol Gibson,Canada,2489,1986,4,1964-12-15T00:00:00.000000,0,21.073237508555785,11,1300.0,1251.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,55,Gaby Scheidegger,Switzerland,2555,1986,4,1960-01-15T00:00:00.000000,0,25.990417522245036,21,1300.0,1248.3333333333333
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,56,Germana Sperotto,Italy,2623,1986,4,1964-02-06T00:00:00.000000,0,21.930184804928132,9,1300.0,1245.0
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,57,Vida Bertoncelj,Slovenia,9695,1986,4,1962-12-18T00:00:00.000000,0,23.06639288158795,3,1300.0,1241.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,58,Tuulikki Pyykkönen,Finland,1124,1986,4,1963-11-25T00:00:00.000000,0,22.130047912388775,5,1300.0,1238.3333333333333
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,59,Sylvie Ghio,France,9806,1986,4,1964-01-11T00:00:00.000000,0,22.001368925393567,1,1300.0,1235.0
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,60,Klara Angerer,Italy,2507,1986,4,1965-02-04T00:00:00.000000,0,20.933607118412045,12,1300.0,1231.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,61,Odile Damour,France,9807,1986,4,1964-01-11T00:00:00.000000,0,22.001368925393567,1,1300.0,1228.3333333333333
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,62,Gabriela Carrel,Italy,2488,1986,4,1966-07-30T00:00:00.000000,0,19.45242984257358,5,1300.0,1225.0
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,63,Sandra Ferrari,France,9808,1986,4,1964-01-11T00:00:00.000000,0,22.001368925393567,1,1300.0,1221.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,64,Isabelle Grenier,France,9691,1986,4,1964-01-11T00:00:00.000000,0,22.001368925393567,1,1300.0,1218.3333333333333
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,65,Christine Claude,France,4487,1986,4,1960-01-15T00:00:00.000000,0,25.990417522245036,2,1300.0,1215.0
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,66,Veronique Claudel,France,9809,1986,4,1961-12-17T00:00:00.000000,0,24.0684462696783,2,1300.0,1211.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,67,Christine Bogey,France,9810,1986,4,1964-01-11T00:00:00.000000,0,22.001368925393567,1,1300.0,1208.3333333333333
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,68,Laurence Guy,France,9811,1986,4,1964-01-11T00:00:00.000000,0,22.001368925393567,1,1300.0,1205.0
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,69,Marie-Pierre Baby,France,9812,1986,4,1964-01-11T00:00:00.000000,0,22.001368925393567,1,1300.0,1201.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,70,Janine Sheppard,Australia,9803,1986,4,1964-01-11T00:00:00.000000,0,22.001368925393567,1,1300.0,1198.3333333333333
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,71,Valerie Didier-Laurent,France,9813,1986,4,1960-01-15T00:00:00.000000,0,25.990417522245036,2,1300.0,1195.0
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,72,Karin Garay,Hungary,9814,1986,4,1963-02-18T00:00:00.000000,0,22.89664613278576,2,1300.0,1191.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,73,Brigita Berezky,Hungary,9815,1986,4,1960-01-09T00:00:00.000000,0,26.00684462696783,4,1300.0,1188.3333333333333
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,74,Monika Hieber,Hungary,9816,1986,4,1963-02-18T00:00:00.000000,0,22.89664613278576,2,1300.0,1185.0
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,75,Camille Melvey,Australia,1033,1986,4,1965-07-30T00:00:00.000000,0,20.451745379876797,2,1300.0,1181.6666666666667
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,76,Judit Galbacs,Hungary,9817,1986,4,1960-03-28T00:00:00.000000,0,25.790554414784395,3,1300.0,1178.3333333333333
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,77,Martine Blanc,France,9818,1986,4,1964-01-11T00:00:00.000000,0,22.001368925393567,1,1300.0,1175.0
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,78,Cheryl Power,Australia,2498,1986,4,1964-01-11T00:00:00.000000,0,22.001368925393567,1,1300.0,1171.6666666666667
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,1,Simone Opitz,Germany,1452,1986,6,1963-07-03T00:00:00.000000,0,22.546201232032853,10,1421.6666666666667,1525.3164017073746
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,2,Gaby Nestler,Germany,2542,1986,6,1967-02-16T00:00:00.000000,0,18.921286789869953,17,1428.3333333333333,1526.1037968113433
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,3,Marianne Dahlmo,Norway,1386,1986,6,1965-01-05T00:00:00.000000,0,21.034907597535934,11,1401.6666666666667,1506.4473171173377
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,4,Evi Kratzer,Switzerland,2486,1986,6,1961-01-24T00:00:00.000000,0,24.982888432580424,46,1405.0,1505.1321127144072
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,5,Marjo Matikainen-Kallström,Finland,2485,1986,6,1965-02-03T00:00:00.000000,0,20.9555099247091,18,1398.3333333333333,1497.768330049114
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,6,Carola Anding Jacob,Germany,2556,1986,6,1960-12-29T00:00:00.000000,0,25.05407255304586,23,1425.0,1510.7065707880524
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,7,Nina Koroleva,Soviet,2548,1986,6,1962-03-24T00:00:00.000000,0,23.822039698836413,6,1391.6666666666667,1487.0936701756268
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,8,Guidina Dal Sasso,Italy,1168,1986,6,1958-01-16T00:00:00.000000,0,28.005475701574262,23,1395.0,1485.7616245646313
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,9,Anfisa Reztsova,Soviet,622,1986,6,1964-12-16T00:00:00.000000,0,21.089664613278575,17,1368.3333333333333,1466.5524311658908
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,10,Karin Thomas,Switzerland,2518,1986,6,1961-10-03T00:00:00.000000,0,24.292950034223136,33,1355.0,1455.3774743197735
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,11,Anne Jahren,Norway,1000,1986,6,1963-06-20T00:00:00.000000,0,22.581793292265573,37,1415.0,1487.8898982860742
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,12,Eija Hyytiäinen Ristanen,Finland,2467,1986,6,1961-01-04T00:00:00.000000,0,25.037645448323065,35,1345.0,1442.8599592692199
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,13,Marit Elveos,Norway,1385,1986,6,1965-05-04T00:00:00.000000,0,20.709103353867214,4,1271.6666666666667,1396.7829356919706
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,14,Bice Vanzetta,Italy,1373,1986,6,1961-03-07T00:00:00.000000,0,24.867898699520875,2,1326.6666666666667,1425.5115109003302
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,15,Marie-Andree Masson,Canada,2487,1986,6,1963-10-08T00:00:00.000000,0,22.28062970568104,14,1338.3333333333333,1428.9703584395827
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,16,Pirkko Määttä,Finland,1325,1986,6,1959-03-07T00:00:00.000000,0,26.869267624914443,36,1341.6666666666667,1427.5808866656314
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,17,Tamara Tikhonova,Soviet,1537,1986,6,1964-06-13T00:00:00.000000,0,21.598904859685145,15,1378.3333333333333,1445.8053023388616
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,18,Nina Skeime,Norway,1547,1986,6,1962-05-21T00:00:00.000000,0,23.66324435318275,15,1300.0,1396.673090819605
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,19,Jaana Savolainen,Finland,1444,1986,6,1964-01-23T00:00:00.000000,0,21.987679671457904,16,1321.6666666666667,1405.9375010789056
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,20,Ellen Lunde,Norway,2583,1986,6,1963-02-23T00:00:00.000000,0,22.902121834360027,4,1300.0,1390.0064241529385
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,21,Alzbeta Havrancikova,Slovakia,1020,1986,6,1963-09-27T00:00:00.000000,0,22.310746064339494,21,1411.6666666666667,1452.5198856418683
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,22,Solveig Pedersen,Norway,1449,1986,6,1965-09-06T00:00:00.000000,0,20.366872005475702,2,1305.0,1386.2487942748317
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,23,Ute Noack,Germany,2585,1986,6,1961-12-27T00:00:00.000000,0,24.060232717316907,36,1358.3333333333333,1413.9997475833513
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,24,Grete Ingeborg Nykkelmo,Norway,1546,1986,6,1961-12-25T00:00:00.000000,0,24.06570841889117,36,1300.0,1376.673090819605
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,25,Natalia Furlatova,Soviet,2539,1986,6,1962-03-24T00:00:00.000000,0,23.822039698836413,7,1288.3333333333333,1366.5406013126599
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,26,Larissa Lazutina,Soviet,417,1986,6,1965-06-01T00:00:00.000000,0,20.632443531827516,5,1351.6666666666667,1400.0913515024108
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,27,Susann Kuhfittig,Germany,2492,1986,6,1965-09-01T00:00:00.000000,0,20.380561259411362,7,1383.3333333333333,1415.4461623293469
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,28,Marie Johansson,Sweden,2535,1986,6,1963-06-30T00:00:00.000000,0,22.55441478439425,32,1388.3333333333333,1415.0975996200345
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,29,Angela Schmidt-Foster,Canada,1471,1986,6,1960-01-06T00:00:00.000000,0,26.034223134839152,27,1375.0,1403.8280295257475
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,30,Marit Wold Mikkelsplass,Norway,1109,1986,6,1965-02-22T00:00:00.000000,0,20.903490759753595,2,1300.0,1356.673090819605
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,31,Catrin Larsson,Sweden,1457,1986,6,1961-01-01T00:00:00.000000,0,25.045859000684462,4,1361.6666666666667,1389.2917351085048
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,32,Kerstin Moring,Germany,2510,1986,6,1963-09-26T00:00:00.000000,0,22.313483915126625,8,1300.0,1350.0064241529385
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,33,Nina Gavriljuk,Soviet,366,1986,6,1965-04-13T00:00:00.000000,0,20.76659822039699,2,1371.6666666666667,1388.5215898597664
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,34,Annika Dahlman,Sweden,2538,1986,6,1964-01-24T00:00:00.000000,0,21.984941820670773,16,1335.0,1363.6948028054692
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,35,Sirpa Kesälä,Finland,2560,1986,6,1961-03-05T00:00:00.000000,0,24.87337440109514,8,1291.6666666666667,1335.15191348637
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,36,Anna Janouskova,Czechia,1458,1986,6,1965-07-12T00:00:00.000000,0,20.520191649555098,4,1348.3333333333333,1364.807813417469
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,37,Irina Sharkova,Soviet,2543,1986,6,1962-03-24T00:00:00.000000,0,23.822039698836413,4,1318.3333333333333,1343.9998644821962
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,38,Martina Schönbächler,Switzerland,2600,1986,6,1960-01-22T00:00:00.000000,0,25.990417522245036,11,1295.0,1327.0948156749032
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,39,Antonina Ordina,Sweden,427,1986,6,1962-01-24T00:00:00.000000,0,23.983572895277206,14,1285.0,1317.9273076005734
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,40,Lorna Sasseville,Canada,1466,1986,6,1960-06-14T00:00:00.000000,0,25.596167008898014,4,1301.6666666666667,1324.309681941208
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,41,Ann Rosendahl,Sweden,2618,1986,6,1959-07-20T00:00:00.000000,0,26.49965776865161,27,1315.0,1328.7290850827185
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,42,Ludmilla Klingerova,Czechia,2554,1986,6,1963-02-18T00:00:00.000000,0,22.915811088295687,5,1300.0,1316.6730908196052
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,43,Cami Thompson,USA,9750,1986,6,1962-12-13T00:00:00.000000,0,23.09924709103354,12,1275.0,1298.7398424012367
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,44,Anna-Lena Fritzon,Sweden,1369,1986,6,1965-03-07T00:00:00.000000,0,20.867898699520875,13,1308.3333333333333,1314.853792810363
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,45,Birgit Kohlrusch,Germany,2524,1986,6,1965-12-21T00:00:00.000000,0,20.076659822039698,4,1300.0,1306.6730908196052
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,46,Cornelia Sulzer,Austria,1481,1986,6,1964-01-04T00:00:00.000000,0,22.039698836413415,7,1298.3333333333333,1302.3695472565976
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,47,Jean McAllister,Canada,1539,1986,6,1964-02-27T00:00:00.000000,0,21.89185489390828,9,1261.6666666666667,1277.5590738178678
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,48,Paola Pozzoni,Italy,1388,1986,6,1965-08-17T00:00:00.000000,0,20.421629021218344,11,1278.3333333333333,1284.027162758532
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,49,Carol Gibson,Canada,2489,1986,6,1964-12-15T00:00:00.000000,0,21.092402464065707,12,1251.6666666666667,1264.967450936822
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,50,Marcela Jebava,Czechia,2546,1986,6,1960-03-28T00:00:00.000000,0,25.809719370294317,11,1300.0,1290.0064241529385
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,51,Petra Simunkova,Czechia,9629,1986,6,1961-01-14T00:00:00.000000,0,25.010266940451746,5,1258.3333333333333,1262.2548757096872
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,52,Jirina Nedomlelova,Czechia,2608,1986,6,1960-03-28T00:00:00.000000,0,25.809719370294317,6,1300.0,1283.3397574862718
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,53,Maria Kucerova,Czechia,9821,1986,6,1960-03-28T00:00:00.000000,0,25.809719370294317,4,1300.0,1280.0064241529385
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,54,Dagmar Paleckova Svubova,Czechia,2559,1986,6,1958-08-09T00:00:00.000000,0,27.444216290212182,34,1281.6666666666667,1265.9784621141887
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,55,Iveta Knizkova,Czechia,9556,1986,6,1964-01-18T00:00:00.000000,0,22.001368925393567,1,1300.0,1273.3397574862718
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,56,Heike Reime,Germany,2669,1986,6,1960-01-09T00:00:00.000000,0,26.026009582477755,5,1300.0,1270.0064241529385
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,57,Jana Mlakar,Slovenia,2630,1986,6,1962-05-11T00:00:00.000000,0,23.690622861054074,11,1365.0,1304.5869986649777
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,58,Zofia Kielpinska,Poland,5705,1986,6,1960-05-15T00:00:00.000000,0,25.678302532511978,7,1300.0,1263.3397574862718
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,59,Germana Sperotto,Italy,2623,1986,6,1964-02-06T00:00:00.000000,0,21.949349760438057,10,1245.0,1227.6621025235966
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,60,Maria Cerovsa,Czechia,9822,1986,6,1961-01-14T00:00:00.000000,0,25.010266940451746,3,1300.0,1256.6730908196052
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,61,Elke Stanke,Germany,9823,1986,6,1963-02-14T00:00:00.000000,0,22.926762491444215,2,1300.0,1253.3397574862718
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,62,Elena Desderi,Italy,1484,1986,6,1967-09-20T00:00:00.000000,0,18.32991101984942,4,1268.3333333333333,1231.4895458794338
