Date,City,Country,Event,HillSize,Distance,RaceType,MassStart,TeamEvent,Season,Race,Sex,Place,Skier,Nation,ID,Birthday,Leg,TeamID,SJ_Pos,CC_Pos,Age,Exp
2021-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2021,0,L,30,Tess Arnone,USA,36,2003-10-13T00:00:00.000000,0,,,,17.54962354551677,0
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,1,Tara Geraghty-Moats,USA,58,1993-04-12T00:00:00.000000,0,,6.0,1.0,27.685147159479808,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,2,Gyda Westvold Hansen,Norway,4,2002-04-20T00:00:00.000000,0,,1.0,3.0,18.663928815879533,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,3,Anju Nakamura,Japan,67,2000-01-23T00:00:00.000000,0,,3.0,2.0,20.903490759753595,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,4,Marte Leinan Lund,Norway,7,2001-04-01T00:00:00.000000,0,,12.0,4.0,19.71526351813826,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,5,Sigrun Kleinrath,Austria,76,2004-01-16T00:00:00.000000,0,,5.0,8.0,16.922655715263517,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,6,Lisa Hirner,Austria,52,2003-10-03T00:00:00.000000,0,,8.0,7.0,17.21013004791239,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,7,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,,10.0,9.0,21.560574948665295,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,8,Veronica Gianmoena,Italy,29,1995-10-25T00:00:00.000000,0,,2.0,17.0,25.149897330595483,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,9,Annika Sieff,Italy,47,2003-10-27T00:00:00.000000,0,,7.0,18.0,17.144421629021217,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,10,Anastasia Goncharova,Russia,45,1999-10-10T00:00:00.000000,0,,26.0,5.0,21.190965092402465,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,11,Hanna Midtsundstad,Norway,3,1999-09-22T00:00:00.000000,0,,24.0,6.0,21.24024640657084,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,12,Daniela Dejori,Italy,37,2002-08-01T00:00:00.000000,0,,9.0,15.0,18.38193018480493,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,13,Jenny Nowak,Germany,25,2002-08-20T00:00:00.000000,0,,14.0,13.0,18.32991101984942,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,14,Yuna Kasai,Japan,161,2004-02-04T00:00:00.000000,0,,14.0,16.0,16.870636550308006,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,15,Stefaniya Nadymova,Russia,27,1994-12-01T00:00:00.000000,0,,13.0,19.0,26.04791238877481,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,16,Ema Volavsek,Slovenia,49,2002-12-15T00:00:00.000000,0,,16.0,14.0,18.00958247775496,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,17,Ayane Miyazaki,Japan,28,2002-09-15T00:00:00.000000,0,,22.0,10.0,18.258726899383984,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,18,Mille Moen Flatla,Norway,163,2001-08-31T00:00:00.000000,0,,19.0,11.0,19.299110198494184,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,19,Annalena Slamik,Austria,41,2003-03-23T00:00:00.000000,0,,17.0,20.0,17.741273100616016,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,20,Maria Gerboth,Germany,66,2002-06-19T00:00:00.000000,0,,18.0,21.0,18.49965776865161,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,21,Sophia Maurus,Germany,23,2001-11-30T00:00:00.000000,0,,20.0,25.0,19.04996577686516,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,22,Léna Brocard,France,53,2000-05-19T00:00:00.000000,0,,21.0,26.0,20.583162217659137,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,23,Sana Azegami,Japan,162,2001-11-04T00:00:00.000000,0,,28.0,12.0,19.1211498973306,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,24,Svenja Wuerth,Germany,165,1993-08-20T00:00:00.000000,0,,11.0,29.0,27.329226557152637,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,25,Svetlana Gladikova,Russia,24,1992-05-25T00:00:00.000000,0,,25.0,27.0,28.566735112936342,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,26,Claudia Purker,Austria,177,1999-01-15T00:00:00.000000,0,,4.0,30.0,21.924709103353862,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,27,Silva Verbič,Slovenia,40,2002-03-31T00:00:00.000000,0,,23.0,28.0,18.718685831622174,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,28,Annika Malacinski,USA,61,2001-05-09T00:00:00.000000,0,,29.0,22.0,19.61122518822724,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,29,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,,30.0,24.0,16.194387405886378,1
2020-12-18,Ramsau,Austria,World Cup,98.0,nan,Individual,0,0.0,2021,1,L,30,Tess Arnone,USA,36,2003-10-13T00:00:00.000000,0,,31.0,23.0,17.182751540041068,1
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,1,Gyda Westvold Hansen,Norway,4,2002-04-20T00:00:00.000000,0,,2.0,4.0,18.858316221765914,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,2,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,,1.0,8.0,21.75496235455168,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,3,Marte Leinan Lund,Norway,7,2001-04-01T00:00:00.000000,0,,4.0,5.0,19.90965092402464,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,4,Anju Nakamura,Japan,67,2000-01-23T00:00:00.000000,0,,6.0,2.0,21.097878165639973,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,5,Tara Geraghty-Moats,USA,58,1993-04-12T00:00:00.000000,0,,18.0,1.0,27.879534565366185,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,6,Annika Sieff,Italy,47,2003-10-27T00:00:00.000000,0,,5.0,12.0,17.338809034907598,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,7,Daniela Dejori,Italy,37,2002-08-01T00:00:00.000000,0,,9.0,7.0,18.576317590691307,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,8,Lisa Hirner,Austria,52,2003-10-03T00:00:00.000000,0,,13.0,6.0,17.404517453798768,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,9,Sigrun Kleinrath,Austria,76,2004-01-16T00:00:00.000000,0,,11.0,10.0,17.117043121149898,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,10,Ayane Miyazaki,Japan,28,2002-09-15T00:00:00.000000,0,,10.0,11.0,18.45311430527036,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,11,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,,18.0,3.0,16.525667351129364,1
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,12,Sana Azegami,Japan,162,2001-11-04T00:00:00.000000,0,,16.0,9.0,19.31553730321697,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,13,Stefaniya Nadymova,Russia,27,1994-12-01T00:00:00.000000,0,,8.0,22.0,26.24229979466119,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,14,Annalena Slamik,Austria,41,2003-03-23T00:00:00.000000,0,,7.0,25.0,17.935660506502394,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,15,Mille Moen Flatla,Norway,163,2001-08-31T00:00:00.000000,0,,14.0,17.0,19.49349760438056,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,16,Yuna Kasai,Japan,161,2004-02-04T00:00:00.000000,0,,15.0,15.0,17.065023956194388,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,17,Svenja Wuerth,Germany,165,1993-08-20T00:00:00.000000,0,,3.0,27.0,27.52361396303901,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,18,Jenny Nowak,Germany,25,2002-08-20T00:00:00.000000,0,,17.0,19.0,18.5242984257358,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,19,Maria Gerboth,Germany,66,2002-06-19T00:00:00.000000,0,,20.0,14.0,18.694045174537987,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,20,Ema Volavsek,Slovenia,49,2002-12-15T00:00:00.000000,0,,21.0,13.0,18.203969883641346,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,21,Léna Brocard,France,53,2000-05-19T00:00:00.000000,0,,22.0,16.0,20.77754962354552,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,22,Lena Prinoth,Italy,46,2003-03-24T00:00:00.000000,0,,24.0,21.0,17.932922655715263,1
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,23,Annika Malacinski,USA,61,2001-05-09T00:00:00.000000,0,,26.0,20.0,19.80561259411362,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,24,Svetlana Gladikova,Russia,24,1992-05-25T00:00:00.000000,0,,23.0,26.0,28.761122518822724,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,25,Claudia Purker,Austria,177,1999-01-15T00:00:00.000000,0,,12.0,28.0,22.119096509240247,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,26,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,,27.0,18.0,16.38877481177276,2
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,27,Tereza Koldovska,Czechia,89,2004-10-19T00:00:00.000000,0,,28.0,24.0,16.358658453114305,1
2021-02-27,Oberstdorf,Germany,World Championship,106.0,nan,Individual,0,0.0,2021,2,L,28,Tess Arnone,USA,36,2003-10-13T00:00:00.000000,0,,29.0,23.0,17.377138945927445,2
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,1,Gyda Westvold Hansen,NOR,4,2002-04-20T00:00:00.000000,0,,,,20.030116358658454,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,2,Ida Marie Hagen,NOR,60,2000-08-18T00:00:00.000000,0,,,,21.700205338809035,0
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,3,Ema Volavsek,SLO,49,2002-12-15T00:00:00.000000,0,,,,19.37577002053388,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,4,Anju Nakamura,JPN,67,2000-01-23T00:00:00.000000,0,,,,22.269678302532512,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,5,Annika Sieff,ITA,47,2003-10-27T00:00:00.000000,0,,,,18.510609171800137,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,6,Marte Leinan Lund,NOR,7,2001-04-01T00:00:00.000000,0,,,,21.08145106091718,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,7,Lisa-Marie Hirner,AUT,52,2003-10-03T00:00:00.000000,0,,,,18.576317590691307,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,8,Yuna Kasai,JPN,161,2004-02-04T00:00:00.000000,0,,,,18.236824093086927,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,9,Jenny Nowak,GER,25,2002-08-20T00:00:00.000000,0,,,,19.696098562628336,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,10,Mari Leinan Lund,NOR,8,1999-05-28T00:00:00.000000,0,,,,22.926762491444215,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,11,Veronica Gianmoena,ITA,29,1995-10-25T00:00:00.000000,0,,,,26.5160848733744,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,12,Cindy Haasch,GER,78,2004-08-19T00:00:00.000000,0,,,,17.697467488021903,0
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,13,Léna Brocard,FRA,53,2000-05-19T00:00:00.000000,0,,,,21.949349760438057,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,14,Haruka Kasai,JPN,88,2004-02-04T00:00:00.000000,0,,,,18.236824093086927,0
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,15,Maria Gerboth,GER,66,2002-06-19T00:00:00.000000,0,,,,19.865845311430526,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,16,Silva Verbič,SLO,40,2002-03-31T00:00:00.000000,0,,,,20.084873374401095,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,17,Annika Malacinski,USA,61,2001-05-09T00:00:00.000000,0,,,,20.97741273100616,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,18,Anastasia Goncharova,RUS,45,1999-10-10T00:00:00.000000,0,,,,22.55715263518138,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,19,Stefaniya Nadymova,RUS,27,1994-12-01T00:00:00.000000,0,,,,27.41409993155373,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,20,Sophia Maurus,GER,23,2001-11-30T00:00:00.000000,0,,,,20.416153319644078,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,21,Tereza Koldovska,CZE,89,2004-10-19T00:00:00.000000,0,,,,17.530458590006845,0
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,22,Daniela Dejori,ITA,37,2002-08-01T00:00:00.000000,0,,,,19.748117727583846,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,23,Hazuki Ikeda,JPN,194,2005-08-20T00:00:00.000000,0,,,,16.695414099931554,0
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,24,Ami Sawaya,JPN,160,1999-09-14T00:00:00.000000,0,,,,22.628336755646817,0
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,25,Chulpan Valieva,RUS,73,2001-01-27T00:00:00.000000,0,,,,21.256673511293634,0
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,26,Hanna Midtsundstad,NOR,3,1999-09-22T00:00:00.000000,0,,,,22.60643394934976,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,27,Svenja Wuerth,GER,165,1993-08-20T00:00:00.000000,0,,,,28.695414099931554,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,28,Svetlana Gladikova,RUS,24,1992-05-25T00:00:00.000000,0,,,,29.932922655715263,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,29,Annalena Slamik,AUT,41,2003-03-23T00:00:00.000000,0,,,,19.107460643394933,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,30,Nathalie Armbruster,GER,168,2006-01-02T00:00:00.000000,0,,,,16.32580424366872,0
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,31,Annamarija Oinas,FIN,62,2003-01-10T00:00:00.000000,0,,,,19.304585900068446,0
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,32,Magdalena Burger,GER,108,2005-11-05T00:00:00.000000,0,,,,16.484599589322382,0
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,33,Eva Hubinger,AUT,59,1993-05-03T00:00:00.000000,0,,,,28.993839835728952,0
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,34,Mille Marie Hagen,NOR,180,2002-12-13T00:00:00.000000,0,,,,19.381245722108144,0
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,35,Alexandra Glazunova,RUS,50,2000-04-27T00:00:00.000000,0,,,,22.00958247775496,0
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,36,Sigrun Kleinrath,AUT,76,2004-01-16T00:00:00.000000,0,,,,18.288843258042437,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,37,Alexa Brabec,USA,81,2004-10-08T00:00:00.000000,0,,,,17.560574948665298,1
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,38,Thea Øihaugen,NOR,6,2001-05-11T00:00:00.000000,0,,,,20.971937029431896,0
2022-05-01,Offseason,Offseason,Standings,,0,Standings,0,,2022,0,L,39,Oda Leiråmo,NOR,92,2003-03-06T00:00:00.000000,0,,,,19.15400410677618,0
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,1,Gyda Westvold Hansen,Norway,4,2002-04-20T00:00:00.000000,0,,3.0,1.0,19.62217659137577,3
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,2,Mari Leinan Lund,Norway,8,1999-05-28T00:00:00.000000,0,,1.0,18.0,22.51882272416153,3
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,3,Annika Sieff,Italy,47,2003-10-27T00:00:00.000000,0,,2.0,23.0,18.102669404517453,3
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,4,Lisa Hirner,Austria,52,2003-10-03T00:00:00.000000,0,,6.0,5.0,18.168377823408623,3
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,5,Ida Marie Hagen,Norway,60,2000-08-18T00:00:00.000000,0,,5.0,9.0,21.29226557152635,1
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,6,Marte Leinan Lund,Norway,7,2001-04-01T00:00:00.000000,0,,7.0,6.0,20.673511293634498,3
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,7,Ema Volavsek,Slovenia,49,2002-12-15T00:00:00.000000,0,,12.0,8.0,18.9678302532512,3
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,8,Jenny Nowak,Germany,25,2002-08-20T00:00:00.000000,0,,11.0,12.0,19.28815879534565,3
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,9,Veronica Gianmoena,Italy,29,1995-10-25T00:00:00.000000,0,,9.0,14.0,26.10814510609172,2
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,10,Stefaniya Nadymova,Russia,27,1994-12-01T00:00:00.000000,0,,10.0,15.0,27.006160164271048,3
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,11,Anju Nakamura,Japan,67,2000-01-23T00:00:00.000000,0,,14.0,7.0,21.861738535249827,3
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,12,Cindy Haasch,Germany,78,2004-08-19T00:00:00.000000,0,,15.0,2.0,17.28952772073922,2
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,13,Yuna Kasai,Japan,161,2004-02-04T00:00:00.000000,0,,13.0,16.0,17.828884325804243,3
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,14,Silva Verbič,Slovenia,40,2002-03-31T00:00:00.000000,0,,4.0,27.0,19.67693360711841,2
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,15,Svenja Wuerth,Germany,165,1993-08-20T00:00:00.000000,0,,8.0,26.0,28.28747433264887,3
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,16,Anastasia Goncharova,Russia,45,1999-10-10T00:00:00.000000,0,,22.0,3.0,22.1492128678987,2
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,17,Annika Malacinski,USA,61,2001-05-09T00:00:00.000000,0,,17.0,17.0,20.56947296372348,3
2021-12-03,Lillehammer,Norway,World Cup,98.0,5.0,Individual,0,0.0,2022,1,L,18,Daniela Dejori,Italy,37,2002-08-01T00:00:00.000000,0,,20.0,10.0,19.34017796030116,3
