Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Pelo,Elo,pred_Pelo,pred_Elo
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,10,Daniela Dejori,Italy,37,2024,14,2002-08-01T00:00:00.000000,21.374401095140314,78,0,1296.3304347826088,1301.1256438309322,1300.0,1301.1256438309322
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,11,Anju Nakamura,Japan,67,2024,14,2000-01-23T00:00:00.000000,23.89596167008898,36,0,,,1302.7521739130434,1306.3248629435334
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,12,Léna Brocard,France,53,2024,14,2000-05-19T00:00:00.000000,23.575633127994525,78,0,1303.6695652173912,1306.281273668857,1300.0,1306.281273668857
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,13,Marte Leinan Lund,Norway,7,2024,14,2001-04-01T00:00:00.000000,22.707734428473646,62,0,1300.0,1300.9512886127493,1300.0,1300.9512886127493
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,14,Yuna Kasai,Japan,161,2024,14,2004-02-04T00:00:00.000000,19.863107460643395,33,0,1300.0,1299.1165060040535,1300.0,1299.1165060040535
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,15,Jonna Kil,Poland,68,2024,14,2000-07-09T00:00:00.000000,23.436002737850785,27,0,1294.495652173913,1292.0388934192922,1300.0,1292.0388934192922
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,16,Svenja Wuerth,Germany,165,2024,14,1993-08-20T00:00:00.000000,30.321697467488022,30,0,,,1300.0,1296.36433209101
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,17,Sana Azegami,Japan,162,2024,14,2001-11-04T00:00:00.000000,22.11362080766598,22,0,,,1300.0,1296.36433209101
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,18,Alexa Brabec,USA,81,2024,14,2004-10-08T00:00:00.000000,19.186858316221766,34,0,1292.6608695652174,1288.4564743752662,1300.0,1288.4564743752662
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,19,Maria Gerboth,Germany,66,2024,14,2002-06-19T00:00:00.000000,21.492128678986994,97,0,1300.0,1293.6121581779666,1300.0,1293.6121581779666
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,20,Veronica Gianmoena,Italy,29,2024,14,1995-10-25T00:00:00.000000,28.142368240930868,66,0,1301.8347826086956,1293.524975307459,1300.0,1293.524975307459
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,21,Silva Verbič,Slovenia,40,2024,14,2002-03-31T00:00:00.000000,21.711156741957563,94,0,,,1291.7434782608696,1282.9956919478507
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,22,Sophia Maurus,Germany,23,2024,14,2001-11-30T00:00:00.000000,22.042436687200546,94,0,,,1300.0,1290.8599842649232
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,23,Claudia Purker,Austria,177,2024,14,1999-01-15T00:00:00.000000,24.917180013689254,27,0,1300.0,1289.9425929605752,1300.0,1289.9425929605752
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,24,Laura Pletz,Austria,95,2024,14,2005-07-14T00:00:00.000000,18.422997946611908,51,0,,,1300.0,1289.0252016562274
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,25,Annalena Slamik,Austria,41,2024,14,2003-03-23T00:00:00.000000,20.7337440109514,73,0,1300.0,1288.1078103518796,1300.0,1288.1078103518796
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,26,Heta Hirvonen,Finland,218,2024,14,2008-10-16T00:00:00.000000,15.16495550992471,7,0,1290.8260869565217,1277.5349035870684,1300.0,1277.5349035870684
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,27,Tereza Koldovska,Czechia,89,2024,14,2004-10-19T00:00:00.000000,19.156741957563312,52,0,1300.0,1284.4382451344884,1300.0,1284.4382451344884
2023-12-16,Ramsau,Austria,L,,Individual Compact,0,World Cup,28,Clara Mentil,Austria,99,2024,14,2006-08-02T00:00:00.000000,17.371663244353183,35,0,,,1286.2391304347825,1270.4134602952347
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,1,Ida Marie Hagen,Norway,60,2024,18,2000-08-18T00:00:00.000000,23.405886379192335,50,0,1327.8629800025794,1342.9658385113817,1300.0,1342.9658385113817
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,2,Gyda Westvold Hansen,Norway,4,2024,18,2002-04-20T00:00:00.000000,21.73579739904175,77,0,,,1314.7121581779666,1329.5538664595595
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,3,Mari Leinan Lund,Norway,8,2024,18,1999-05-28T00:00:00.000000,24.632443531827516,42,0,,,1309.2078103518797,1324.324936604211
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,4,Marte Leinan Lund,Norway,7,2024,18,2001-04-01T00:00:00.000000,22.78713210130048,64,0,1300.9512886127493,1315.5645560364655,1300.0,1315.5645560364655
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,5,Nathalie Armbruster,Germany,168,2024,18,2006-01-02T00:00:00.000000,18.031485284052017,42,0,1318.8632786319995,1330.7453472384116,1300.0,1330.7453472384116
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,6,Daniela Dejori,Italy,37,2024,18,2002-08-01T00:00:00.000000,21.453798767967147,80,0,1301.1256438309322,1312.0606109629698,1300.0,1312.0606109629698
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,7,Haruka Kasai,Japan,88,2024,18,2004-02-04T00:00:00.000000,19.942505133470224,26,0,,,1312.877375569271,1322.3065069580152
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,8,Anju Nakamura,Japan,67,2024,18,2000-01-23T00:00:00.000000,23.975359342915812,38,0,,,1306.3248629435334,1316.0819979586531
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,9,Minja Korhonen,Finland,200,2024,18,2007-05-19T00:00:00.000000,16.657084188911703,23,0,1318.950420475858,1327.1585713846994,1300.0,1327.1585713846994
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,10,Maria Gerboth,Germany,66,2024,18,2002-06-19T00:00:00.000000,21.571526351813826,99,0,1293.6121581779666,1301.2539557791176,1300.0,1301.2539557791176
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,11,Jenny Nowak,Germany,25,2024,18,2002-08-20T00:00:00.000000,21.401779603011637,109,0,1311.6984494249364,1316.5996107464043,1300.0,1316.5996107464043
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,12,Annika Malacinski,USA,61,2024,18,2001-05-09T00:00:00.000000,22.68309377138946,63,0,1308.290419047532,1311.5273883068983,1300.0,1311.5273883068983
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,13,Léna Brocard,France,53,2024,18,2000-05-19T00:00:00.000000,23.655030800821354,80,0,1306.281273668857,1307.7840699736973,1300.0,1307.7840699736973
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,14,Alexa Brabec,USA,81,2024,18,2004-10-08T00:00:00.000000,19.266255989048595,36,0,1288.4564743752662,1289.0172791384223,1300.0,1289.0172791384223
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,15,Sophia Maurus,Germany,23,2024,18,2001-11-30T00:00:00.000000,22.12183436002738,96,0,,,1290.8599842649232,1290.3830811604435
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,16,Jonna Kil,Poland,68,2024,18,2000-07-09T00:00:00.000000,23.515400410677618,29,0,1292.0388934192922,1290.5855683242005,1300.0,1290.5855683242005
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,17,Yuna Kasai,Japan,161,2024,18,2004-02-04T00:00:00.000000,19.942505133470224,35,0,1299.1165060040535,1295.4738698096069,1300.0,1295.4738698096069
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,18,Svenja Wuerth,Germany,165,2024,18,1993-08-20T00:00:00.000000,30.40109514031485,32,0,,,1296.36433209101,1291.9421839367446
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,19,Hanna Midtsundstad,Norway,3,2024,18,1999-09-22T00:00:00.000000,24.312114989733058,42,0,1300.0,1294.4783180842178,1300.0,1294.4783180842178
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,20,Greta Pinzani,Italy,96,2024,18,2005-02-14T00:00:00.000000,18.913073237508556,67,0,1288.9913043478261,1282.186209999854,1300.0,1282.186209999854
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,21,Annalena Slamik,Austria,41,2024,18,2003-03-23T00:00:00.000000,20.813141683778234,75,0,1288.1078103518796,1279.512151575406,1300.0,1279.512151575406
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,22,Sana Azegami,Japan,162,2024,18,2001-11-04T00:00:00.000000,22.193018480492814,24,0,,,1296.36433209101,1286.4378361106576
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,23,Silva Verbič,Slovenia,40,2024,18,2002-03-31T00:00:00.000000,21.790554414784395,96,0,,,1282.9956919478507,1273.738335651522
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,24,Ronja Loh,Germany,171,2024,18,2005-04-21T00:00:00.000000,18.732375085557837,38,0,1300.0,1288.973970258131,1300.0,1288.973970258131
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,25,Teja Pavec,Slovenia,209,2024,18,2007-04-15T00:00:00.000000,16.750171115674195,26,0,1287.1565217391305,1274.9389006644906,1300.0,1274.9389006644906
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,26,Anne Häckel,Germany,110,2024,18,2005-01-10T00:00:00.000000,19.00889801505818,34,0,,,1300.0,1286.2217963450873
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,27,Heta Hirvonen,Finland,218,2024,18,2008-10-16T00:00:00.000000,15.24435318275154,9,0,1277.5349035870684,1263.9633252063036,1300.0,1263.9633252063036
2024-01-14,Oberstdorf,Germany,L,,Individual Compact,0,World Cup,28,Tereza Koldovska,Czechia,89,2024,18,2004-10-19T00:00:00.000000,19.236139630390145,54,0,1284.4382451344884,1268.687028831737,1300.0,1268.687028831737
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,1,Jonna Kil,Poland,68,2024,19,2000-07-09T00:00:00.000000,23.529089664613277,30,0,1290.5855683242005,1297.0370754968,1300.0,1297.0370754968
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,2,Sofia Eggensberger,Germany,213,2024,19,2007-08-24T00:00:00.000000,16.40520191649555,16,0,1300.0,1304.418072402012,1300.0,1304.418072402012
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,3,Marie Nähring,Germany,33,2024,19,2003-09-26T00:00:00.000000,20.314852840520192,41,0,,,1293.5782608695652,1297.214436794715
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,4,Sophia Maurus,Germany,23,2024,19,2001-11-30T00:00:00.000000,22.135523613963038,97,0,,,1290.3830811604435,1294.086687623177
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,5,Laura Pletz,Austria,95,2024,19,2005-07-14T00:00:00.000000,18.5160848733744,52,0,,,1289.0252016562274,1292.757463489314
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,6,Hanna Midtsundstad,Norway,3,2024,19,1999-09-22T00:00:00.000000,24.32580424366872,43,0,1294.4783180842178,1297.1781085656582,1300.0,1297.1781085656582
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,7,Greta Pinzani,Italy,96,2024,19,2005-02-14T00:00:00.000000,18.926762491444215,68,0,1282.186209999854,1283.3105743671867,1300.0,1283.3105743671867
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,8,Thea Häckel,Germany,212,2024,19,2007-03-21T00:00:00.000000,16.83230663928816,18,0,,,1300.0,1299.8311158802728
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,9,Tia Malovrh,Slovenia,221,2024,19,2008-07-16T00:00:00.000000,15.509924709103354,7,0,1300.0,1298.913724575925,1300.0,1298.913724575925
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,10,Maja Loh,Germany,215,2024,19,2007-04-18T00:00:00.000000,16.75564681724846,8,0,1300.0,1297.0789419672294,1300.0,1297.0789419672294
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,11,Silva Verbič,Slovenia,40,2024,19,2002-03-31T00:00:00.000000,21.804243668720055,97,0,,,1273.738335651522,1270.453728329934
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,12,Fabienne Klumpf,Germany,220,2024,19,2008-12-01T00:00:00.000000,15.132101300479123,6,0,,,1300.0,1296.1615506628816
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,13,Anna-Sophie Gredler,Austria,223,2024,19,2008-01-21T00:00:00.000000,15.994524298425736,7,0,1300.0,1295.2441593585338,1300.0,1295.2441593585338
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,14,Tereza Koldovska,Czechia,89,2024,19,2004-10-19T00:00:00.000000,19.249828884325805,55,0,1268.687028831737,1262.7564685066643,1300.0,1262.7564685066643
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,15,Amelie Steiner,Germany,197,2024,19,2005-11-09T00:00:00.000000,18.193018480492814,13,0,,,1300.0,1292.4919854454902
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,16,Elisabeth Struempfel,Germany,185,2024,19,2006-01-01T00:00:00.000000,18.04791238877481,19,0,,,1300.0,1292.4919854454902
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,17,Anja Rathgeb,Austria,104,2024,19,2005-04-25T00:00:00.000000,18.73511293634497,39,0,,,1300.0,1292.4919854454902
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,18,Eva-Maria Holzer,Austria,227,2024,19,2008-11-02T00:00:00.000000,15.211498973305954,5,0,,,1300.0,1292.4919854454902
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,19,Julia Schmidt,Austria,214,2024,19,2007-06-12T00:00:00.000000,16.605065023956193,16,0,,,1300.0,1292.4919854454902
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,20,Ludovica Del Bianco,Italy,224,2024,19,2008-03-31T00:00:00.000000,15.80287474332649,5,0,,,1300.0,1292.4919854454902
2024-01-19,Klingenthal,Germany,L,5,Individual Compact,0,Friday 19.Jan 2024,21,Brina Susnik,Slovenia,210,2024,19,2007-02-05T00:00:00.000000,16.95277207392197,19,0,,,1300.0,1292.4919854454902
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,1,Ida Marie Hagen,Norway,60,2024,26,2000-08-18T00:00:00.000000,23.460643394934976,54,0,1342.9658385113817,1353.5325183647099,1300.0,1353.5325183647099
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,2,Gyda Westvold Hansen,Norway,4,2024,26,2002-04-20T00:00:00.000000,21.790554414784395,81,0,,,1329.5538664595595,1339.6940369639274
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,3,Nathalie Armbruster,Germany,168,2024,26,2006-01-02T00:00:00.000000,18.086242299794662,46,0,1330.7453472384116,1339.9243932444294,1300.0,1339.9243932444294
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,4,Marte Leinan Lund,Norway,7,2024,26,2001-04-01T00:00:00.000000,22.84188911704312,68,0,1315.5645560364655,1323.4672698142506,1300.0,1323.4672698142506
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,5,Haruka Kasai,Japan,88,2024,26,2004-02-04T00:00:00.000000,19.99726214921287,30,0,,,1322.3065069580152,1329.0435244819905
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,6,Anju Nakamura,Japan,67,2024,26,2000-01-23T00:00:00.000000,24.030116358658454,42,0,,,1316.0819979586531,1323.0482513857937
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,7,Daniela Dejori,Italy,37,2024,26,2002-08-01T00:00:00.000000,21.508555783709788,84,0,1312.0606109629698,1318.2577082230512,1300.0,1318.2577082230512
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,8,Lisa-Marie Hirner,Austria,52,2024,26,2003-10-03T00:00:00.000000,20.33675564681725,88,0,1312.0471652473766,1316.4099756531734,1300.0,1316.4099756531734
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,9,Léna Brocard,France,53,2024,26,2000-05-19T00:00:00.000000,23.709787816563995,84,0,1307.7840699736973,1310.4693074445597,1300.0,1310.4693074445597
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,10,Jenny Nowak,Germany,25,2024,26,2002-08-20T00:00:00.000000,21.456536618754278,114,0,1316.5996107464043,1317.125051345796,1300.0,1317.125051345796
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,11,Hanna Midtsundstad,Norway,3,2024,26,1999-09-22T00:00:00.000000,24.366872005475702,49,0,1297.1781085656582,1296.5848823623971,1300.0,1296.5848823623971
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,12,Alexa Brabec,USA,81,2024,26,2004-10-08T00:00:00.000000,19.32101300479124,40,0,1289.0172791384223,1286.8898368333457,1300.0,1286.8898368333457
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,13,Yuna Kasai,Japan,161,2024,26,2004-02-04T00:00:00.000000,19.99726214921287,39,0,1295.4738698096069,1291.2738863560735,1300.0,1291.2738863560735
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,14,Maria Gerboth,Germany,66,2024,26,2002-06-19T00:00:00.000000,21.626283367556468,103,0,1301.2539557791176,1295.0061135929682,1300.0,1295.0061135929682
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,15,Sana Azegami,Japan,162,2024,26,2001-11-04T00:00:00.000000,22.247775496235455,28,0,,,1286.4378361106576,1279.818312813102
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,16,Veronica Gianmoena,Italy,29,2024,26,1995-10-25T00:00:00.000000,28.27652292950034,70,0,1293.524975307459,1285.727228363602,1300.0,1285.727228363602
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,17,Annalena Slamik,Austria,41,2024,26,2003-03-23T00:00:00.000000,20.867898699520875,79,0,1279.512151575406,1270.3947741279308,1300.0,1270.3947741279308
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,18,Claudia Purker,Austria,177,2024,26,1999-01-15T00:00:00.000000,25.05133470225873,31,0,1289.9425929605752,1278.6071861266646,1300.0,1278.6071861266646
2024-02-03,Seefeld,Austria,L,5,Individual Compact,0,World Cup,19,Silva Verbič,Slovenia,40,2024,26,2002-03-31T00:00:00.000000,21.845311430527037,103,0,,,1270.453728329934,1258.9156307585254
2024-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anne Häckel,Germany,110,2024,0,2005-01-10T00:00:00.000000,19.00889801505818,34,0,,,1286.2217963450873,1288.2885268933242
2024-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Silva Verbič,Slovenia,40,2024,0,2002-03-31T00:00:00.000000,21.845311430527037,103,0,,,1258.9156307585254,1265.0782861447465
2024-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Minja Korhonen,Finland,200,2024,0,2007-05-19T00:00:00.000000,16.657084188911703,23,0,1327.1585713846994,1323.0847856769944,1327.1585713846994,1323.0847856769944
2024-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Annalena Slamik,Austria,41,2024,0,2003-03-23T00:00:00.000000,20.867898699520875,79,0,1270.3947741279308,1274.8355580087411,1270.3947741279308,1274.8355580087411
2024-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Thea Häckel,Germany,212,2024,0,2007-03-21T00:00:00.000000,16.83230663928816,18,0,,,1299.8311158802728,1299.8564484982319
2024-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Yuna Kasai,Japan,161,2024,0,2004-02-04T00:00:00.000000,19.99726214921287,39,0,1291.2738863560735,1292.5828034026624,1291.2738863560735,1292.5828034026624
