Elo,Individual_Elo,IndividualCompact_Elo,Sprint_Elo,MassStart_Elo,Pelo,Individual_Pelo,IndividualCompact_Pelo,Sprint_Pelo,MassStart_Pelo,Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Elevation
1250.2034438498572,1250.2034438498572,,,,1241.4158162939495,1241.4158162939495,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Léna Brocard,France,53,2021,0,2000-05-19,20.777549623545518,2,0,0.0
1265.5255645495397,1265.5255645495397,,,,1259.4418406465174,1259.4418406465174,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Maria Gerboth,Germany,66,2021,0,2002-06-19,18.694045174537987,2,0,0.0
1285.0393322162347,1285.0393322162347,,,,1282.399214372041,1282.399214372041,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Sana Azegami,Japan,162,2021,0,2001-11-04,19.315537303216974,2,0,0.0
1251.125,1251.125,,,,1242.5,1242.5,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Silva Verbič,Slovenia,40,2021,0,2002-03-31,18.718685831622178,1,0,0.0
1314.8576119313973,1314.8576119313973,,,,1317.4795434487028,1317.4795434487028,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Cindy Haasch,Germany,78,2021,0,2004-08-19,16.525667351129364,1,0,0.0
1403.4750346458188,1403.4750346458188,,,,1421.7353348774338,1421.7353348774338,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Gyda Westvold Hansen,Norway,4,2021,0,2002-04-20,18.858316221765914,2,0,0.0
1260.3727555934424,1260.3727555934424,,,,1253.3797124628736,1253.3797124628736,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Svenja Wuerth,Germany,165,2021,0,1993-08-20,27.523613963039015,2,0,0.0
1387.291208653729,1387.291208653729,,,,1402.6955395926225,1402.6955395926225,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anju Nakamura,Japan,67,2021,0,2000-01-23,21.097878165639973,2,0,0.0
1389.9131802012494,1389.9131802012494,,,,1405.7802120014699,1405.7802120014699,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Tara Geraghty-Moats,USA,58,2021,0,1993-04-12,27.879534565366185,2,0,0.0
1290.1842275236838,1290.1842275236838,,,,1288.4520323808047,1288.4520323808047,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Annalena Slamik,Austria,41,2021,0,2003-03-23,17.935660506502394,2,0,0.0
1268.1076119313973,1268.1076119313973,,,,1262.4795434487028,1262.4795434487028,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Lena Prinoth,Italy,46,2021,0,2003-03-24,17.932922655715263,1,0,0.0
1227.2033954604626,1227.2033954604626,,,,1214.3569358358384,1214.3569358358384,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Svetlana Gladikova,Russia,24,2021,0,1992-05-25,28.761122518822724,2,0,0.0
1388.111409741697,1388.111409741697,,,,1403.6604820490552,1403.6604820490552,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Marte Leinan Lund,Norway,7,2021,0,2001-04-01,19.90965092402464,2,0,0.0
1331.875,1331.875,,,,1337.5,1337.5,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Veronica Gianmoena,Italy,29,2021,0,1995-10-25,25.149897330595483,1,0,0.0
1219.5309375234153,1219.5309375234153,,,,1205.3305147334297,1205.3305147334297,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Claudia Purker,Austria,177,2021,0,1999-01-15,22.119096509240247,2,0,0.0
1308.0606278662508,1308.0606278662508,,,,1309.483091607354,1309.483091607354,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Stefaniya Nadymova,Russia,27,2021,0,1994-12-01,26.24229979466119,2,0,0.0
1382.0931633493583,1382.0931633493583,,,,1396.5801921757156,1396.5801921757156,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Mari Leinan Lund,Norway,8,2021,0,1999-05-28,21.754962354551676,2,0,0.0
1360.0126937123953,1360.0126937123953,,,,1370.6031690734062,1370.6031690734062,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Lisa Hirner,Austria,52,2021,0,2003-10-03,17.404517453798768,2,0,0.0
1358.2621887887055,1358.2621887887055,,,,1368.5437515161243,1368.5437515161243,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Annika Sieff,Italy,47,2021,0,2003-10-27,17.338809034907598,2,0,0.0
1276.625,1276.625,,,,1272.5,1272.5,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Sophia Maurus,Germany,23,2021,0,2001-11-30,19.04996577686516,1,0,0.0
1313.9984114078447,1313.9984114078447,,,,1316.4687193033467,1316.4687193033467,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ayane Miyazaki,Japan,28,2021,0,2002-09-15,18.45311430527036,2,0,0.0
1246.8576119313973,1246.8576119313973,,,,1237.4795434487028,1237.4795434487028,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Tereza Koldovska,Czechia,89,2021,0,2004-10-19,16.358658453114305,1,0,0.0
1343.7811155361333,1343.7811155361333,,,,1351.507194748392,1351.507194748392,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Daniela Dejori,Italy,37,2021,0,2002-08-01,18.576317590691307,2,0,0.0
1193.0540148567416,1193.0540148567416,,,,1174.1811939491076,1174.1811939491076,,,,2021-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Tess Arnone,USA,36,2021,0,2003-10-13,17.377138945927445,2,0,0.0
1421.2789931878285,1420.8833496646726,,,,1403.4750346458188,1403.4750346458188,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,1,Gyda Westvold Hansen,Norway,4,2022,1,2002-04-20,19.62217659137577,3,0,323.0
1399.4710807243134,1399.0849047826478,,,,1382.0931633493583,1382.0931633493583,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,2,Mari Leinan Lund,Norway,8,2022,1,1999-05-28,22.518822724161534,3,0,323.0
1375.421273059822,1375.0399600760193,,,,1358.2621887887055,1358.2621887887055,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,3,Annika Sieff,Italy,47,2022,1,2003-10-27,18.102669404517453,3,0,323.0
1375.1739176885667,1374.8370016002073,,,,1360.0126937123953,1360.0126937123953,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,4,Lisa Hirner,Austria,52,2022,1,2003-10-03,18.168377823408623,3,0,323.0
1317.5566294445255,1317.166482123536,,,,1300.0,1300.0,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,5,Ida Marie Hagen,Norway,60,2022,1,2000-08-18,21.29226557152635,1,0,323.0
1397.5775222252473,1397.3671641700573,,,,1388.111409741697,1388.111409741697,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,6,Marte Leinan Lund,Norway,7,2022,1,2001-04-01,20.673511293634498,3,0,323.0
1290.4997601305597,1290.1532009817627,,,,1274.9045984346933,1274.9045984346933,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,7,Ema Volavsek,Slovenia,49,2022,1,2002-12-15,18.967830253251197,3,0,323.0
1306.010946843424,1305.735671411601,,,,1293.6235524113858,1293.6235524113858,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,8,Jenny Nowak,Germany,25,2022,1,2002-08-20,19.28815879534565,3,0,323.0
1339.6527907829586,1339.4799509877819,,,,1331.875,1331.875,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,9,Veronica Gianmoena,Italy,29,2022,1,1995-10-25,26.10814510609172,2,0,323.0
1315.6655440202262,1315.496545883471,,,,1308.0606278662508,1308.0606278662508,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,10,Stefaniya Nadymova,Russia,27,2022,1,1994-12-01,27.006160164271048,3,0,323.0
1387.4382715172164,1387.4350034535835,,,,1387.291208653729,1387.291208653729,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,11,Anju Nakamura,Japan,67,2022,1,2000-01-23,21.861738535249827,3,0,323.0
1318.2261319826023,1318.1512759814646,,,,1314.8576119313973,1314.8576119313973,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,12,Cindy Haasch,Germany,78,2022,1,2004-08-19,17.28952772073922,2,0,323.0
1301.3652231720441,1301.3063700879975,,,,1298.7168343899464,1298.7168343899464,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,13,Yuna Kasai,Japan,161,2022,1,2004-02-04,17.828884325804243,3,0,323.0
1255.2680653440477,1255.175997225291,,,,1251.125,1251.125,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,14,Silva Verbič,Slovenia,40,2022,1,2002-03-31,19.67693360711841,2,0,323.0
1261.9937187183764,1261.9576973156,,,,1260.3727555934424,1260.3727555934424,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,15,Svenja Wuerth,Germany,165,2022,1,1993-08-20,28.28747433264887,3,0,323.0
1318.6344620826071,1318.7398073696604,,,,1323.375,1323.375,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,16,Anastasia Goncharova,Russia,45,2022,1,1999-10-10,22.1492128678987,2,0,323.0
1221.748179190604,1221.735452873288,,,,1221.1754949113906,1221.1754949113906,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,17,Annika Malacinski,USA,61,2022,1,2001-05-09,20.569472963723477,3,0,323.0
1333.837350761002,1334.0583233115606,,,,1343.7811155361333,1343.7811155361333,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,18,Daniela Dejori,Italy,37,2022,1,2002-08-01,19.340177960301162,3,0,323.0
1259.2839210314596,1259.4226242207503,,,,1265.5255645495397,1265.5255645495397,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,19,Maria Gerboth,Germany,66,2022,1,2002-06-19,19.457905544147845,3,0,323.0
1307.1882691076657,1307.453529794162,,,,1319.125,1319.125,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,20,Hanna Midtsundstad,Norway,3,2022,1,1999-09-22,22.198494182067076,2,0,323.0
1241.2857112486627,1241.4838830842448,,,,1250.2034438498572,1250.2034438498572,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,21,Léna Brocard,France,53,2022,1,2000-05-19,21.541409993155373,3,0,323.0
1263.9731205463904,1264.2542734231374,,,,1276.625,1276.625,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,22,Sophia Maurus,Germany,23,2022,1,2001-11-30,20.008213552361397,2,0,323.0
1283.8066294445255,1284.166482123536,,,,1300.0,1300.0,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,23,Ami Sawaya,Japan,160,2022,1,1999-09-14,22.220396988364133,1,0,323.0
1281.9316294445255,1282.3331487902028,,,,1300.0,1300.0,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,24,Chulpan Valieva,Russia,73,2022,1,2001-01-27,20.84873374401095,1,0,323.0
1230.6725097088847,1231.0321786471627,,,,1246.8576119313973,1246.8576119313973,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,25,Tereza Koldovska,Czechia,89,2022,1,2004-10-19,17.12251882272416,2,0,323.0
1278.1816294445255,1278.666482123536,,,,1300.0,1300.0,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,26,Thea Øihaugen,Norway,6,2022,1,2001-05-11,20.56399726214921,1,0,323.0
1276.3066294445255,1276.8331487902028,,,,1300.0,1300.0,,,,2021-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,27,Oda Leiråmo,Norway,92,2022,1,2003-03-06,18.746064339493497,1,0,323.0
1437.9421431735777,1437.2003418581799,,,,1421.2789931878285,1420.8833496646726,,,,2021-12-04,Lillehammer,Norway,L,5,Individual,0,World Cup,1,Gyda Westvold Hansen,Norway,4,2022,2,2002-04-20,19.6249144421629,4,0,323.0
1415.6940050575677,1414.9718585599476,,,,1399.4710807243134,1399.0849047826478,,,,2021-12-04,Lillehammer,Norway,L,5,Individual,0,World Cup,2,Mari Leinan Lund,Norway,8,2022,2,1999-05-28,22.521560574948666,4,0,323.0
