Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Pelo,Elo,pred_Pelo,pred_Elo
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,12,Espen Bjørnstad,Norway,1092,2024,3,1993-12-26T00:00:00.000000,29.68377823408624,175,0,,,1300.0,1318.5747126436781
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,13,Thomas Rettenegger,Austria,1467,2024,3,2000-02-05T00:00:00.000000,23.57289527720739,134,0,1300.0,1317.4137931034484,1300.0,1317.4137931034484
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,14,Perttu Reponen,Finland,1463,2024,3,2002-02-18T00:00:00.000000,21.535934291581107,42,0,,,1300.0,1316.2528735632184
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,15,Wendelin Thannheimer,Germany,1461,2024,3,1999-11-25T00:00:00.000000,23.770020533880903,146,0,1300.0,1315.0919540229886,1300.0,1315.0919540229886
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,16,Ben Loomis,USA,1179,2024,3,1998-06-09T00:00:00.000000,25.232032854209447,168,0,1300.0,1312.7701149425288,1300.0,1312.7701149425288
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,17,Simon Mach,Germany,1981,2024,3,2002-10-20T00:00:00.000000,20.867898699520875,75,0,1300.0,1310.448275862069,1300.0,1310.448275862069
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,18,Marco Heinis,France,1903,2024,3,2003-04-14T00:00:00.000000,20.386036960985624,89,0,1300.0,1308.1264367816093,1300.0,1308.1264367816093
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,19,Espen Andersen,Norway,345,2024,3,1993-10-28T00:00:00.000000,29.845311430527037,237,0,1300.0,1305.8045977011495,1300.0,1305.8045977011495
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,20,Antoine Gérard,France,1187,2024,3,1995-06-15T00:00:00.000000,28.216290212183434,235,0,,,1300.0,1304.6436781609195
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,21,Lukas Greiderer,Austria,1088,2024,3,1993-07-08T00:00:00.000000,30.151950718685832,269,0,1300.0,1303.4827586206898,1300.0,1303.4827586206898
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,22,Mael Tyrode,France,1318,2024,3,2000-07-31T00:00:00.000000,23.08829568788501,120,0,1300.0,1301.16091954023,1300.0,1301.16091954023
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,23,Kristjan Ilves,Estonia,403,2024,3,1996-06-10T00:00:00.000000,27.227926078028748,244,0,1300.0,1298.83908045977,1300.0,1298.83908045977
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,24,Arttu Mäkiaho,Finland,1095,2024,3,1997-09-16T00:00:00.000000,25.960301163586585,174,0,,,1300.0,1297.6781609195402
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,25,Gael Blondeau,France,1485,2024,3,2000-12-28T00:00:00.000000,22.677618069815196,119,0,1300.0,1296.5172413793102,1300.0,1296.5172413793102
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,26,Tristan Sommerfeldt,Germany,1992,2024,3,2004-12-16T00:00:00.000000,18.71047227926078,66,0,1300.0,1294.1954022988505,1300.0,1294.1954022988505
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,27,Vid Vrhovnik,Slovenia,1196,2024,3,1999-07-12T00:00:00.000000,24.142368240930868,166,0,1300.0,1291.8735632183907,1300.0,1291.8735632183907
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,28,Ondřej Pažout,Czechia,1209,2024,3,1998-07-01T00:00:00.000000,25.17180013689254,148,0,,,1300.0,1290.712643678161
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,29,Jan Vytrval,Czechia,1239,2024,3,1998-05-08T00:00:00.000000,25.319644079397673,129,0,1300.0,1289.551724137931,1300.0,1289.551724137931
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,30,Aaron Kostner,Italy,1193,2024,3,1999-07-08T00:00:00.000000,24.153319644079396,193,0,1300.0,1287.2298850574712,1300.0,1287.2298850574712
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,31,Jens Lurås Oftebro,Norway,1329,2024,3,2000-07-21T00:00:00.000000,23.11567419575633,134,0,1300.0,1284.9080459770114,1300.0,1284.9080459770114
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,32,Andreas Skoglund,Norway,1449,2024,3,2001-03-22T00:00:00.000000,22.4476386036961,85,0,1300.0,1282.5862068965516,1300.0,1282.5862068965516
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,33,Otto Niittykoski,Finland,1347,2024,3,2001-03-13T00:00:00.000000,22.472279260780287,90,0,1300.0,1280.2643678160919,1300.0,1280.2643678160919
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,34,Jesse Pääkkönen,Finland,1465,2024,3,1999-03-11T00:00:00.000000,24.479123887748116,47,0,,,1300.0,1279.103448275862
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,35,Domenico Mariotti,Italy,1471,2024,3,2001-10-09T00:00:00.000000,21.897330595482547,131,0,1300.0,1277.942528735632,1300.0,1277.942528735632
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,36,Severin Reiter,Austria,1915,2024,3,2004-01-30T00:00:00.000000,19.589322381930184,62,0,,,1300.0,1276.7816091954023
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,37,Matic Hladnik,Slovenia,1904,2024,3,2003-02-14T00:00:00.000000,20.54757015742642,72,0,,,1300.0,1276.7816091954023
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,38,Andrzej Szczechowicz,Poland,1473,2024,3,2000-09-14T00:00:00.000000,22.965092402464066,60,0,,,1300.0,1276.7816091954023
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,39,Simen Tiller,Norway,370,2024,3,1995-11-25T00:00:00.000000,27.770020533880903,131,0,1300.0,1275.6206896551723,1300.0,1275.6206896551723
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,40,Gašper Brecl,Slovenia,1295,2024,3,1999-11-18T00:00:00.000000,23.789185489390828,187,0,1300.0,1273.2988505747126,1300.0,1273.2988505747126
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,41,Niklas Malacinski,USA,1429,2024,3,2003-12-07T00:00:00.000000,19.737166324435318,69,0,1300.0,1270.9770114942528,1300.0,1270.9770114942528
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,42,Florian Kolb,Austria,1982,2024,3,2001-11-24T00:00:00.000000,21.77138945927447,85,0,1300.0,1268.655172413793,1300.0,1268.655172413793
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,43,Christian Frank,Germany,1776,2024,3,2001-06-17T00:00:00.000000,22.209445585215605,111,0,1300.0,1266.3333333333333,1300.0,1266.3333333333333
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,44,Dmytro Mazurchuk,Ukraine,1197,2024,3,1999-01-19T00:00:00.000000,24.618754277891856,117,0,1300.0,1264.0114942528735,1300.0,1264.0114942528735
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,45,Grant Andrews,USA,1346,2024,3,1997-12-03T00:00:00.000000,25.74674880219028,119,0,,,1300.0,1262.8505747126437
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,46,Stephen Schumann,USA,1237,2024,3,2000-03-14T00:00:00.000000,23.468856947296374,92,0,,,1300.0,1262.8505747126437
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,47,Jonas Fischbauer,Austria,2342,2024,3,2004-10-17T00:00:00.000000,18.874743326488705,33,0,1300.0,1261.6896551724137,1300.0,1261.6896551724137
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,48,Richard Stenzel,Germany,2351,2024,3,2005-10-26T00:00:00.000000,17.8507871321013,40,0,1300.0,1259.367816091954,1300.0,1259.367816091954
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,49,Erazem Stanonik,Slovenia,1994,2024,3,2002-01-23T00:00:00.000000,21.607118412046542,65,0,1300.0,1257.0459770114942,1300.0,1257.0459770114942
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,50,Vitaliy Hrebeniuk,Ukraine,1476,2024,3,2001-09-27T00:00:00.000000,21.930184804928132,44,0,,,1300.0,1255.8850574712644
2023-09-02,Villach,Austria,M,,Individual Compact,0,Saturday 2.Sep 2023,51,Sebastian Brandner,Austria,2006,2024,3,2002-04-07T00:00:00.000000,21.404517453798768,62,0,,,1300.0,1255.8850574712644
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,1,Jens Lurås Oftebro,Norway,1329,2024,9,2000-07-21T00:00:00.000000,23.342915811088297,136,0,1284.9080459770114,1332.6016968459717,1300.0,1332.6016968459717
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,2,Jarl Magnus Riiber,Norway,1150,2024,9,1997-10-15T00:00:00.000000,26.10814510609172,155,0,,,1300.0,1344.5242661595948
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,3,Jørgen Graabak,Norway,17,2024,9,1987-02-05T00:00:00.000000,36.799452429842574,282,0,,,1300.0,1344.5242661595948
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,4,Johannes Rydzek,Germany,14,2024,9,1991-12-09T00:00:00.000000,31.958932238193018,392,0,1342.9540229885058,1380.617825505354,1300.0,1380.617825505354
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,5,Eero Hirvonen,Finland,1155,2024,9,1996-01-30T00:00:00.000000,27.816563997262147,194,0,1324.3793103448277,1362.1764096697195,1300.0,1362.1764096697195
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,6,Johannes Lamparter,Austria,1469,2024,9,2001-11-08T00:00:00.000000,22.042436687200546,140,0,1338.3103448275863,1371.9420060653188,1300.0,1371.9420060653188
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,7,Manuel Faißt,Germany,36,2024,9,1993-01-11T00:00:00.000000,30.866529774127308,323,0,1300.0,1336.3978293779858,1300.0,1336.3978293779858
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,8,Stefan Rettenegger,Austria,1775,2024,9,2002-02-03T00:00:00.000000,21.804243668720055,106,0,1300.0,1334.075990297526,1300.0,1334.075990297526
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,9,Kristjan Ilves,Estonia,403,2024,9,1996-06-10T00:00:00.000000,27.45516769336071,245,0,1298.83908045977,1330.747878696362,1300.0,1330.747878696362
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,10,Ilkka Herola,Finland,97,2024,9,1995-06-22T00:00:00.000000,28.424366872005475,304,0,1300.0,1329.4323121366065,1300.0,1329.4323121366065
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,11,Julian Schmid,Germany,1348,2024,9,1999-09-01T00:00:00.000000,24.229979466119097,179,0,1300.0,1327.1104730561467,1300.0,1327.1104730561467
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,12,David Mach,Germany,1468,2024,9,2000-05-14T00:00:00.000000,23.529089664613277,158,0,1333.6666666666667,1353.9804695002153,1300.0,1353.9804695002153
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,13,Stephen Schumann,USA,1237,2024,9,2000-03-14T00:00:00.000000,23.696098562628336,93,0,,,1262.8505747126437,1291.4039833543532
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,14,Terence Weber,Germany,1137,2024,9,1996-09-24T00:00:00.000000,27.16495550992471,247,0,1340.632183908046,1357.7049851271354,1300.0,1357.7049851271354
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,15,Matteo Baud,France,1765,2024,9,2002-06-26T00:00:00.000000,21.412731006160165,124,0,1322.057471264368,1339.266316746303,1300.0,1339.266316746303
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,16,Vinzenz Geiger,Germany,1182,2024,9,1997-07-24T00:00:00.000000,26.33538672142368,219,0,1300.0,1317.8231167343076,1300.0,1317.8231167343076
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,17,Martin Fritz,Austria,1090,2024,9,1994-10-24T00:00:00.000000,29.084188911704313,282,0,1329.0229885057472,1340.6640390852249,1300.0,1340.6640390852249
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,18,Tristan Sommerfeldt,Germany,1992,2024,9,2004-12-16T00:00:00.000000,18.937713894592743,68,0,1294.1954022988505,1308.1479174444316,1300.0,1308.1479174444316
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,19,Simen Tiller,Norway,370,2024,9,1995-11-25T00:00:00.000000,27.99726214921287,133,0,1275.6206896551723,1289.718733806525,1300.0,1289.718733806525
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,20,Ben Loomis,USA,1179,2024,9,1998-06-09T00:00:00.000000,25.45927446954141,170,0,1312.7701149425288,1319.6049153911476,1300.0,1319.6049153911476
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,21,Niklas Malacinski,USA,1429,2024,9,2003-12-07T00:00:00.000000,19.964407939767284,71,0,1270.9770114942528,1281.0455501288025,1300.0,1281.0455501288025
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,22,Ryota Yamamoto,Japan,1154,2024,9,1997-05-13T00:00:00.000000,26.532511978097194,148,0,1300.0,1303.892082251549,1300.0,1303.892082251549
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,23,Yoshito Watabe,Japan,32,2024,9,1991-10-04T00:00:00.000000,32.139630390143736,325,0,1300.0,1301.5702431710893,1300.0,1301.5702431710893
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,24,Samuel Costa,Italy,84,2024,9,1992-11-30T00:00:00.000000,30.981519507186857,295,0,1319.7356321839081,1316.3564468191976,1300.0,1316.3564468191976
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,25,Espen Bjørnstad,Norway,1092,2024,9,1993-12-26T00:00:00.000000,29.911019849418206,177,0,,,1318.5747126436781,1314.1889433418935
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,26,Vid Vrhovnik,Slovenia,1196,2024,9,1999-07-12T00:00:00.000000,24.369609856262834,168,0,1291.8735632183907,1289.882276651863,1300.0,1289.882276651863
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,27,Akito Watabe,Japan,3,2024,9,1988-05-26T00:00:00.000000,35.49623545516769,396,0,1300.0,1294.60472592971,1300.0,1294.60472592971
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,28,Thomas Rettenegger,Austria,1467,2024,9,2000-02-05T00:00:00.000000,23.800136892539356,136,0,1317.4137931034484,1307.3778072927419,1300.0,1307.3778072927419
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,29,Wendelin Thannheimer,Germany,1461,2024,9,1999-11-25T00:00:00.000000,23.99726214921287,148,0,1315.0919540229886,1303.0430146978515,1300.0,1303.0430146978515
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,30,Espen Andersen,Norway,345,2024,9,1993-10-28T00:00:00.000000,30.072553045859,239,0,1305.8045977011495,1292.6705044440566,1300.0,1292.6705044440566
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,31,Aaron Kostner,Italy,1193,2024,9,1999-07-08T00:00:00.000000,24.380561259411362,195,0,1287.2298850574712,1274.2471245858524,1300.0,1274.2471245858524
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,32,Jan Vytrval,Czechia,1239,2024,9,1998-05-08T00:00:00.000000,25.546885694729635,131,0,1289.551724137931,1273.9383432802877,1300.0,1273.9383432802877
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,33,Arttu Mäkiaho,Finland,1095,2024,9,1997-09-16T00:00:00.000000,26.187542778918548,176,0,,,1297.6781609195402,1279.82205351034
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,34,Raffaele Buzzi,Italy,1103,2024,9,1995-07-17T00:00:00.000000,28.355920602327174,240,0,1300.0,1280.6736914469514,1300.0,1280.6736914469514
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,35,Laurent Muhlethaler,France,1146,2024,9,1997-09-27T00:00:00.000000,26.157426420260094,237,0,1335.9885057471265,1309.5587471830752,1300.0,1309.5587471830752
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,36,Marco Heinis,France,1903,2024,9,2003-04-14T00:00:00.000000,20.61327857631759,91,0,1308.1264367816093,1283.0738599900965,1300.0,1283.0738599900965
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,37,Florian Kolb,Austria,1982,2024,9,2001-11-24T00:00:00.000000,21.998631074606433,87,0,1268.655172413793,1246.524502650648,1300.0,1246.524502650648
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,38,Wille Karhumaa,Finland,1250,2024,9,2000-06-07T00:00:00.000000,23.463381245722108,79,0,1300.0,1271.3863351251123,1300.0,1271.3863351251123
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,39,Domenico Mariotti,Italy,1471,2024,9,2001-10-09T00:00:00.000000,22.12457221081451,133,0,1277.942528735632,1249.9398886802853,1300.0,1249.9398886802853
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,40,Rasmus Ähtävä,Finland,1466,2024,9,2001-03-14T00:00:00.000000,22.696783025325118,28,0,,,1300.0,1267.9035765044225
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,41,Sora Yachi,Japan,1774,2024,9,2000-05-04T00:00:00.000000,23.5564681724846,71,0,1300.0,1266.7426569641925,1300.0,1266.7426569641925
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,42,Antoine Gérard,France,1187,2024,9,1995-06-15T00:00:00.000000,28.4435318275154,237,0,,,1304.6436781609195,1269.6067715409963
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,43,Iacopo Bortolas,Italy,1768,2024,9,2003-06-07T00:00:00.000000,20.465434633812457,90,0,,,1300.0,1265.5817374239627
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,44,Gašper Brecl,Slovenia,1295,2024,9,1999-11-18T00:00:00.000000,24.01642710472279,189,0,1273.2988505747126,1241.267373130699,1300.0,1241.267373130699
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,45,Paul Walcher,Austria,1988,2024,9,2005-04-30T00:00:00.000000,18.56810403832991,49,0,1300.0,1262.098978803273,1300.0,1262.098978803273
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,46,Herman Happonen,Finland,2346,2024,9,2004-02-10T00:00:00.000000,19.786447638603697,16,0,1300.0,1259.7771397228132,1300.0,1259.7771397228132
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,47,Dmytro Mazurchuk,Ukraine,1197,2024,9,1999-01-19T00:00:00.000000,24.84599589322382,119,0,1264.0114942528735,1226.2398012660456,1300.0,1226.2398012660456
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,48,Pascal Müller,Switzerland,1475,2024,9,2001-07-17T00:00:00.000000,22.354551676933607,76,0,1300.0,1255.1334615618937,1300.0,1255.1334615618937
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,49,Jesse Pääkkönen,Finland,1465,2024,9,1999-03-11T00:00:00.000000,24.706365503080082,49,0,,,1279.103448275862,1235.8549518945965
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,50,Tomáš Portyk,Czechia,362,2024,9,1996-04-06T00:00:00.000000,27.633127994524298,249,0,,,1300.0,1253.972542021664
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,51,Vitaliy Hrebeniuk,Ukraine,1476,2024,9,2001-09-27T00:00:00.000000,22.157426420260094,45,0,,,1255.8850574712644,1215.696863116619
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,52,Ondřej Pažout,Czechia,1209,2024,9,1998-07-01T00:00:00.000000,25.399041752224502,150,0,,,1290.712643678161,1245.9218223792407
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,53,Grant Andrews,USA,1346,2024,9,1997-12-03T00:00:00.000000,25.973990417522245,121,0,,,1262.8505747126437,1221.74881094056
2023-11-24,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,54,Yuya Yamamoto,Japan,2308,2024,9,2001-11-05T00:00:00.000000,22.050650239561943,44,0,,,1300.0,1253.972542021664
2023-12-16,Ramsau,Austria,M,,Individual Compact,0,World Cup,1,Johannes Lamparter,Austria,1469,2024,18,2001-11-08T00:00:00.000000,22.102669404517453,146,0,1371.9420060653188,1407.786656864339,1300.0,1407.786656864339
2023-12-16,Ramsau,Austria,M,,Individual Compact,0,World Cup,2,Jarl Magnus Riiber,Norway,1150,2024,18,1997-10-15T00:00:00.000000,26.168377823408623,161,0,,,1344.5242661595948,1382.6728697461585
2023-12-16,Ramsau,Austria,M,,Individual Compact,0,World Cup,3,Stefan Rettenegger,Austria,1775,2024,18,2002-02-03T00:00:00.000000,21.864476386036962,112,0,1334.075990297526,1372.4014096739827,1300.0,1372.4014096739827
2023-12-16,Ramsau,Austria,M,,Individual Compact,0,World Cup,4,Johannes Rydzek,Germany,14,2024,18,1991-12-09T00:00:00.000000,32.01916495550992,398,0,1380.617825505354,1410.7407812705385,1300.0,1410.7407812705385
2023-12-16,Ramsau,Austria,M,,Individual Compact,0,World Cup,5,Jørgen Graabak,Norway,17,2024,18,1987-02-05T00:00:00.000000,36.85968514715948,288,0,,,1344.5242661595948,1378.029191585239
2023-12-16,Ramsau,Austria,M,,Individual Compact,0,World Cup,6,Thomas Rettenegger,Austria,1467,2024,18,2000-02-05T00:00:00.000000,23.860369609856264,142,0,1307.3778072927419,1344.499918867002,1300.0,1344.499918867002
2023-12-16,Ramsau,Austria,M,,Individual Compact,0,World Cup,7,Kristjan Ilves,Estonia,403,2024,18,1996-06-10T00:00:00.000000,27.515400410677618,251,0,1330.747878696362,1362.535279340838,1300.0,1362.535279340838
2023-12-16,Ramsau,Austria,M,,Individual Compact,0,World Cup,8,Manuel Faißt,Germany,36,2024,18,1993-01-11T00:00:00.000000,30.926762491444215,329,0,1336.3978293779858,1365.1380112401541,1300.0,1365.1380112401541
2023-12-16,Ramsau,Austria,M,,Individual Compact,0,World Cup,9,Eero Hirvonen,Finland,1155,2024,18,1996-01-30T00:00:00.000000,27.876796714579054,200,0,1362.1764096697195,1385.3150102479256,1300.0,1385.3150102479256
2023-12-16,Ramsau,Austria,M,,Individual Compact,0,World Cup,10,Lukas Greiderer,Austria,1088,2024,18,1993-07-08T00:00:00.000000,30.439425051334702,274,0,1303.4827586206898,1331.8204103288135,1300.0,1331.8204103288135
2023-12-16,Ramsau,Austria,M,,Individual Compact,0,World Cup,11,Martin Fritz,Austria,1090,2024,18,1994-10-24T00:00:00.000000,29.144421629021217,288,0,1340.6640390852249,1361.8922360492215,1300.0,1361.8922360492215
2023-12-16,Ramsau,Austria,M,,Individual Compact,0,World Cup,12,Terence Weber,Germany,1137,2024,18,1996-09-24T00:00:00.000000,27.225188227241613,253,0,1357.7049851271354,1374.4425954743635,1300.0,1374.4425954743635
2023-12-16,Ramsau,Austria,M,,Individual Compact,0,World Cup,13,Wendelin Thannheimer,Germany,1461,2024,18,1999-11-25T00:00:00.000000,24.057494866529773,154,0,1303.0430146978515,1324.4719203676657,1300.0,1324.4719203676657
