Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Pelo,Elo
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,5,Marte Leinan Lund,Norway,7,2026,11,2001-04-01T00:00:00.000000,24.78028747433265,7,0,1307.0043164532499,1317.742083242611
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,6,Tara Geraghty-Moats,USA,58,2026,11,1993-04-12T00:00:00.000000,32.75017111567419,7,0,1304.7021610082345,1314.5425315317693
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,7,Ema Volavsek,Slovenia,49,2026,11,2002-12-15T00:00:00.000000,23.07460643394935,9,0,1308.0,1316.693397204823
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,8,Yuna Kasai,Japan,161,2026,11,2004-02-04T00:00:00.000000,21.935660506502394,8,0,1311.0043164532499,1318.5638689081125
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,9,Jenny Nowak,Germany,25,2026,11,2002-08-20T00:00:00.000000,23.394934976043807,11,0,1307.903589360392,1314.6012826017525
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,10,Annika Malacinski,USA,61,2026,11,2001-05-09T00:00:00.000000,24.67624914442163,8,0,1301.0043164532499,1307.009520026894
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,11,Katharina Gruber,Austria,219,2026,11,2008-08-26T00:00:00.000000,17.377138945927445,9,0,1314.9539525254609,1319.3376485468127
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,12,Claudia Purker,Austria,177,2026,11,1999-01-15T00:00:00.000000,26.989733059548254,8,0,1296.0043164532499,1300.2323884241819
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,13,Ingrid Låte,Norway,201,2026,11,2007-07-23T00:00:00.000000,18.472279260780287,7,0,1310.0043164532499,1312.60841341645
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,14,Veronica Gianmoena,Italy,29,2026,11,1995-10-25T00:00:00.000000,30.21492128678987,8,0,1291.0043164532499,1293.455162631493
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,15,Yuzuki Kainuma,Japan,239,2026,11,2007-07-22T00:00:00.000000,18.475017111567418,7,0,1308.0043164532499,1308.6975213189778
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,16,Tia Malovrh,Slovenia,221,2026,11,2008-07-16T00:00:00.000000,17.489390828199863,6,0,1306.7525127823394,1306.5015011396322
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,17,Jonna Kil,Poland,68,2026,11,2000-07-09T00:00:00.000000,25.508555783709788,9,0,1288.054680309567,1287.6368656658976
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,18,Teja Pavec,Slovenia,209,2026,11,2007-04-15T00:00:00.000000,18.743326488706366,8,0,1298.0043164532499,1296.14324721452
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,19,Greta Pinzani,Italy,96,2026,11,2005-02-14T00:00:00.000000,20.906228610540726,7,0,1290.0043164532499,1287.499698078056
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,20,Mille Marie Hagen,Norway,180,2026,11,2002-12-13T00:00:00.000000,23.080082135523615,8,0,1297.0043164532499,1293.1878193352597
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,21,Trine Göpfert,Germany,107,2026,11,2005-06-19T00:00:00.000000,20.56399726214921,9,0,1298.3568152393475,1293.4800337971103
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,22,Daniela Dejori,Italy,37,2026,11,2002-08-01T00:00:00.000000,23.446954140999313,8,0,1294.0043164532499,1288.3215145617069
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,23,Hanna Midtsundstad,Norway,3,2026,11,1999-09-22T00:00:00.000000,26.305270362765228,7,0,1286.0043164532499,1279.6777507435902
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,24,Léna Brocard,France,53,2026,11,2000-05-19T00:00:00.000000,25.648186173853524,9,0,1295.0043164532499,1287.2769537450076
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,25,Anna Kerko,Finland,211,2026,11,2007-08-25T00:00:00.000000,18.38193018480493,6,0,1300.0,1291.049972782813
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,26,Nora Helene Evans,Norway,231,2026,11,2008-09-11T00:00:00.000000,17.333333333333332,6,0,1292.0043164532499,1282.41061974014
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,27,Ronja Loh,Germany,171,2026,11,2005-04-21T00:00:00.000000,20.725530458590008,10,0,1298.3064693257677,1287.431932007466
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,28,Maja Loh,Germany,215,2026,11,2007-04-18T00:00:00.000000,18.73511293634497,4,0,1300.0,1288.049972782813
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,29,Jolana Hradilova,Czechia,87,2026,11,2004-06-29T00:00:00.000000,21.535934291581107,8,0,1284.0043164532499,1271.7667133499403
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,30,Annalena Slamik,Austria,41,2026,11,2003-03-23T00:00:00.000000,22.806297056810404,9,0,1289.2057631081655,1275.7367028247797
2026-01-11,Otepää,Estonia,L,5,Individual Compact,0,World Cup,31,Sofia Eggensberger,Germany,213,2026,11,2007-08-24T00:00:00.000000,18.38466803559206,4,0,1291.0,1276.4510384299429
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Claudia Purker,Austria,177,2026,0,1999-01-15T00:00:00.000000,26.989733059548254,8,0,1300.2323884241819,1300.1975301605546
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Daniela Dejori,Italy,37,2026,0,2002-08-01T00:00:00.000000,23.446954140999313,8,0,1288.3215145617069,1290.0732873774507
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Marion Droz Vincent,France,229,2026,0,2008-01-08T00:00:00.000000,17.908281998631075,4,0,1288.0043164532499,1289.8036689852624
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Maja Loh,Germany,215,2026,0,2007-04-18T00:00:00.000000,18.73511293634497,4,0,1288.049972782813,1289.842476865391
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Trine Göpfert,Germany,107,2026,0,2005-06-19T00:00:00.000000,20.56399726214921,9,0,1293.4800337971103,1294.4580287275437
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Romane Baud,France,206,2026,0,2006-09-23T00:00:00.000000,19.200547570157426,5,0,1282.2561183375951,1284.9177005869558
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Alexa Brabec,USA,81,2026,0,2004-10-08T00:00:00.000000,21.259411362080765,8,0,1327.3857709635201,1323.277905318992
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Teja Pavec,Slovenia,209,2026,0,2007-04-15T00:00:00.000000,18.743326488706366,8,0,1296.14324721452,1296.721760132342
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Tara Geraghty-Moats,USA,58,2026,0,1993-04-12T00:00:00.000000,32.75017111567419,7,0,1314.5425315317693,1312.3611518020039
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Annalena Slamik,Austria,41,2026,0,2003-03-23T00:00:00.000000,22.806297056810404,9,0,1275.7367028247797,1279.3761974010627
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ida Marie Hagen,Norway,60,2026,0,2000-08-18T00:00:00.000000,25.399041752224502,8,0,1331.2967803090874,1326.6022632627241
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Léna Brocard,France,53,2026,0,2000-05-19T00:00:00.000000,25.648186173853524,9,0,1287.2769537450076,1289.1854106832564
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Masa Likozar Brankovic,Slovenia,243,2026,0,2009-04-13T00:00:00.000000,16.646132785763175,2,0,1305.853227792185,1304.975243623357
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Yuzuki Kainuma,Japan,239,2026,0,2007-07-22T00:00:00.000000,18.475017111567418,7,0,1308.6975213189778,1307.392893121131
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Nathalie Armbruster,Germany,168,2026,0,2006-01-02T00:00:00.000000,19.923340177960302,5,0,1324.5511386086932,1320.8684678173893
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Heta Hirvonen,Finland,218,2026,0,2008-10-16T00:00:00.000000,17.136208076659823,3,0,1306.1554044710945,1305.2320938004302
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Yuna Kasai,Japan,161,2026,0,2004-02-04T00:00:00.000000,21.935660506502394,8,0,1318.5638689081125,1315.7792885718954
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Maria Gerboth,Germany,66,2026,0,2002-06-19T00:00:00.000000,23.189596167008897,1,0,1298.0,1298.3
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ingrid Græsli,Norway,248,2026,0,2009-09-04T00:00:00.000000,16.251882272416154,1,0,1285.0043164532499,1287.2536689852623
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Tereza Koldovska,Czechia,89,2026,0,2004-10-19T00:00:00.000000,21.127994524298426,1,0,1283.0043164532499,1285.5536689852624
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Hanna Midtsundstad,Norway,3,2026,0,1999-09-22T00:00:00.000000,26.305270362765228,7,0,1279.6777507435902,1282.7260881320517
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Marte Leinan Lund,Norway,7,2026,0,2001-04-01T00:00:00.000000,24.78028747433265,7,0,1317.742083242611,1315.0807707562194
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Lisa-Marie Hirner,Austria,52,2026,0,2003-10-03T00:00:00.000000,22.275154004106774,7,0,1329.8710068809048,1325.390355848769
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Veronica Gianmoena,Italy,29,2026,0,1995-10-25T00:00:00.000000,30.21492128678987,8,0,1293.455162631493,1294.4368882367692
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Greta Pinzani,Italy,96,2026,0,2005-02-14T00:00:00.000000,20.906228610540726,7,0,1287.499698078056,1289.3747433663477
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ema Volavsek,Slovenia,49,2026,0,2002-12-15T00:00:00.000000,23.07460643394935,9,0,1316.693397204823,1314.1893876240995
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Jonna Kil,Poland,68,2026,0,2000-07-09T00:00:00.000000,25.508555783709788,9,0,1287.6368656658976,1289.491335816013
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anna-Sophie Gredler,Austria,223,2026,0,2008-01-21T00:00:00.000000,17.872689938398356,3,0,1292.4071552453356,1293.5460819585353
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Jolana Hradilova,Czechia,87,2026,0,2004-06-29T00:00:00.000000,21.535934291581107,8,0,1271.7667133499403,1276.0017063474493
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Katharina Gruber,Austria,219,2026,0,2008-08-26T00:00:00.000000,17.377138945927445,9,0,1319.3376485468127,1316.4370012647908
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Nora Helene Evans,Norway,231,2026,0,2008-09-11T00:00:00.000000,17.333333333333332,6,0,1282.41061974014,1285.049026779119
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Tia Malovrh,Slovenia,221,2026,0,2008-07-16T00:00:00.000000,17.489390828199863,6,0,1306.5015011396322,1305.5262759686873
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ronja Loh,Germany,171,2026,0,2005-04-21T00:00:00.000000,20.725530458590008,10,0,1287.431932007466,1289.317142206346
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Sofia Eggensberger,Germany,213,2026,0,2007-08-24T00:00:00.000000,18.38466803559206,4,0,1276.4510384299429,1279.9833826654515
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Annika Malacinski,USA,61,2026,0,2001-05-09T00:00:00.000000,24.67624914442163,8,0,1307.009520026894,1305.95809202286
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anna Kerko,Finland,211,2026,0,2007-08-25T00:00:00.000000,18.38193018480493,6,0,1291.049972782813,1292.392476865391
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Minja Korhonen,Finland,200,2026,0,2007-05-19T00:00:00.000000,18.650239561943874,11,0,1330.1042939792812,1325.588649882389
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Mille Marie Hagen,Norway,180,2026,0,2002-12-13T00:00:00.000000,23.080082135523615,8,0,1293.1878193352597,1294.2096464349709
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ingrid Låte,Norway,201,2026,0,2007-07-23T00:00:00.000000,18.472279260780287,7,0,1312.60841341645,1310.7171514039826
2026-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Jenny Nowak,Germany,25,2026,0,2002-08-20T00:00:00.000000,23.394934976043807,11,0,1314.6012826017525,1312.4110902114896
