Elo,Individual_Elo,IndividualCompact_Elo,Sprint_Elo,MassStart_Elo,Pelo,Individual_Pelo,IndividualCompact_Pelo,Sprint_Pelo,MassStart_Pelo,Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg
1301.0,,1301.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,28,Marco Heinis,France,1903,2026,1,2003-04-14T00:00:00.000000,22.625598904859686,1,0
1300.0,,1300.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,29,Vid Vrhovnik,Slovenia,1196,2026,1,1999-07-12T00:00:00.000000,26.38193018480493,1,0
1299.0,,1299.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,30,Aaron Kostner,Italy,1193,2026,1,1999-07-08T00:00:00.000000,26.392881587953458,1,0
1298.0,,1298.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,31,Kodai Kimura,Japan,1459,2026,1,2001-06-06T00:00:00.000000,24.479123887748116,1,0
1297.0,,1297.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,32,Niklas Malacinski,USA,1429,2026,1,2003-12-07T00:00:00.000000,21.976728268309376,1,0
1296.0,,1296.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,33,Laurent Muhlethaler,France,1146,2026,1,1997-09-27T00:00:00.000000,28.16974674880219,1,0
1295.0,,1295.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,34,Jan Vytrval,Czechia,1239,2026,1,1998-05-08T00:00:00.000000,27.55920602327173,1,0
1294.0,,1294.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,35,Herman Happonen,Finland,2346,2026,1,2004-02-10T00:00:00.000000,21.79876796714579,1,0
1293.0,,1293.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,36,Richard Stenzel,Germany,2351,2026,1,2005-10-26T00:00:00.000000,20.090349075975357,1,0
1292.0,,1292.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,37,Simen Tiller,Norway,370,2026,1,1995-11-25T00:00:00.000000,30.00958247775496,1,0
1291.0,,1291.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,38,Sora Yachi,Japan,1774,2026,1,2000-05-04T00:00:00.000000,25.568788501026695,1,0
1290.0,,1290.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,39,Mario Seidl,Austria,88,2026,1,1992-12-08T00:00:00.000000,32.97193702943189,1,0
1289.0,,1289.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,40,Simon Mach,Germany,1981,2026,1,2002-10-20T00:00:00.000000,23.107460643394933,1,0
1288.0,,1288.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,41,Matteo Baud,France,1765,2026,1,2002-06-26T00:00:00.000000,23.425051334702257,1,0
1287.0,,1287.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,42,Ryota Yamamoto,Japan,1154,2026,1,1997-05-13T00:00:00.000000,28.544832306639286,1,0
1286.0,,1286.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,43,Raffaele Buzzi,Italy,1103,2026,1,1995-07-17T00:00:00.000000,30.368240930869266,1,0
1285.0,,1285.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,44,Erik Lynch,USA,372,2026,1,1994-06-09T00:00:00.000000,31.471594798083505,1,0
1284.0,,1284.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,45,Wille Karhumaa,Finland,1250,2026,1,2000-06-07T00:00:00.000000,25.475701574264203,1,0
1283.0,,1283.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,46,Shogo Azegami,Japan,2307,2026,1,2001-11-04T00:00:00.000000,24.06570841889117,1,0
1282.0,,1282.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,47,Dmytro Mazurchuk,Ukraine,1197,2026,1,1999-01-19T00:00:00.000000,26.858316221765914,1,0
1281.0,,1281.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,48,Jiawen Zhao,China,1705,2026,1,2001-01-16T00:00:00.000000,24.865160848733744,1,0
1280.0,,1280.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,49,Pascal Müller,Switzerland,1475,2026,1,2001-07-17T00:00:00.000000,24.366872005475702,1,0
1279.0,,1279.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,50,Carter Brubaker,USA,1788,2026,1,2003-12-22T00:00:00.000000,21.935660506502394,1,0
1278.0,,1278.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,51,Domenico Mariotti,Italy,1471,2026,1,2001-10-09T00:00:00.000000,24.136892539356605,1,0
1277.0,,1277.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,52,Gašper Brecl,Slovenia,1295,2026,1,1999-11-18T00:00:00.000000,26.028747433264886,1,0
1276.0,,1276.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,53,Yoshito Watabe,Japan,32,2026,1,1991-10-04T00:00:00.000000,34.15195071868583,1,0
1275.0,,1275.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,54,Aapeli Karislahti,Finland,2527,2026,1,2008-04-28T00:00:00.000000,17.585215605749486,1,0
1274.0,,1274.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,55,Oleksandr Shumbarets,Ukraine,1478,2026,1,2001-09-17T00:00:00.000000,24.197125256673512,1,0
1273.0,,1273.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,56,Valtteri Holopainen,Finland,2397,2026,1,2005-09-24T00:00:00.000000,20.177960301163587,1,0
1272.0,,1272.0,,,1300.0,,1300.0,,,2025-11-28,Kuusamo,Finland,M,7.5,Individual Compact,0,World Cup,57,Eemeli Kurttila,Finland,2455,2026,1,2007-05-05T00:00:00.000000,18.56810403832991,1,0
1351.096118735635,1325.0,1328.0,,,1328.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,1,Johannes Lamparter,Austria,1469,2026,2,2001-11-08T00:00:00.000000,24.057494866529773,2,0
1349.1689811743597,1324.0,1327.0,,,1327.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,2,Julian Schmid,Germany,1348,2026,2,1999-09-01T00:00:00.000000,26.245037645448324,2,0
1343.5337197598783,1323.0,1322.0,,,1322.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,3,Thomas Rettenegger,Austria,1467,2026,2,2000-02-05T00:00:00.000000,25.815195071868583,2,0
1340.6797920176377,1322.0,1320.0,,,1320.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,4,Einar Lurås Oftebro,Norway,1217,2026,2,1998-08-06T00:00:00.000000,27.315537303216974,2,0
1345.241873618474,1321.0,1326.0,,,1326.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,5,Ilkka Herola,Finland,97,2026,2,1995-06-22T00:00:00.000000,30.439425051334702,2,0
1341.4607191432278,1320.0,1323.0,,,1323.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,6,Franz-Josef Rehrl,Austria,72,2026,2,1993-03-15T00:00:00.000000,32.709103353867214,2,0
1331.1916652538857,1319.0,1313.0,,,1313.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,7,Wendelin Thannheimer,Germany,1461,2026,2,1999-11-25T00:00:00.000000,26.012320328542096,2,0
1318.1437024340269,1318.0,,,,1300.0,1300.0,,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,8,Andreas Skoglund,Norway,1449,2026,2,2001-03-22T00:00:00.000000,24.689938398357288,1,0
1318.0704492476955,1317.0,1301.0,,,1301.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,9,Marco Heinis,France,1903,2026,2,2003-04-14T00:00:00.000000,22.628336755646817,2,0
1331.899060068008,1316.0,1317.0,,,1317.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,10,David Mach,Germany,1468,2026,2,2000-05-14T00:00:00.000000,25.544147843942504,2,0
1329.0453312585116,1315.0,1315.0,,,1315.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,11,Martin Fritz,Austria,1090,2026,2,1994-10-24T00:00:00.000000,31.09924709103354,2,0
1303.9490657744109,1314.0,1289.0,,,1289.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,12,Simon Mach,Germany,1981,2026,2,2002-10-20T00:00:00.000000,23.110198494182068,2,0
1321.4844832134936,1313.0,1309.0,,,1309.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,13,Florian Kolb,Austria,1982,2026,2,2001-11-24T00:00:00.000000,24.01368925393566,2,0
1323.2648528014897,1312.0,1312.0,,,1312.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,14,Paul Walcher,Austria,1988,2026,2,2005-04-30T00:00:00.000000,20.583162217659137,2,0
1312.9971948974835,1311.0,1302.0,,,1302.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,15,Espen Andersen,Norway,345,2026,2,1993-10-28T00:00:00.000000,32.087611225188226,2,0
1306.4366794100301,1310.0,1296.0,,,1296.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,16,Laurent Muhlethaler,France,1146,2026,2,1997-09-27T00:00:00.000000,28.17248459958932,2,0
1300.8027297244876,1309.0,1291.0,,,1291.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,17,Sora Yachi,Japan,1774,2026,2,2000-05-04T00:00:00.000000,25.571526351813826,2,0
1298.8759049572334,1308.0,1290.0,,,1290.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,18,Mario Seidl,Austria,88,2026,2,1992-12-08T00:00:00.000000,32.97467488021903,2,0
1307.1437024340269,1307.0,,,,1300.0,1300.0,,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,19,Atsushi Narita,Japan,2388,2026,2,2005-07-07T00:00:00.000000,20.396988364134156,1,0
1323.7528612738588,1306.0,1319.0,,,1319.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,20,Johannes Rydzek,Germany,14,2026,2,1991-12-09T00:00:00.000000,33.973990417522245,2,0
1298.65634081934,1305.0,1293.0,,,1293.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,21,Richard Stenzel,Germany,2351,2026,2,2005-10-26T00:00:00.000000,20.093086926762492,2,0
1323.6067444485802,1304.0,1321.0,,,1321.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,22,Eero Hirvonen,Finland,1155,2026,2,1996-01-30T00:00:00.000000,29.831622176591374,2,0
1301.2902004885373,1303.0,1298.0,,,1298.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,23,Kodai Kimura,Japan,1459,2026,2,2001-06-06T00:00:00.000000,24.48186173853525,2,0
1305.8506875323894,1302.0,1304.0,,,1304.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,24,Edgar Vallet,France,1317,2026,2,2000-06-26T00:00:00.000000,25.426420260095824,2,0
1317.825951022633,1301.0,1318.0,,,1318.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,25,Terence Weber,Germany,1137,2026,2,1996-09-24T00:00:00.000000,29.180013689253936,2,0
1294.583129552553,1300.0,1294.0,,,1294.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,26,Herman Happonen,Finland,2346,2026,2,2004-02-10T00:00:00.000000,21.801505817932924,2,0
1280.6066667035402,1299.0,1280.0,,,1280.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,27,Pascal Müller,Switzerland,1475,2026,2,2001-07-17T00:00:00.000000,24.369609856262834,2,0
1312.972187212768,1298.0,1316.0,,,1316.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,28,Akito Watabe,Japan,3,2026,2,1988-05-26T00:00:00.000000,37.51129363449692,2,0
1310.1184910057302,1297.0,1314.0,,,1314.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,29,Stefan Rettenegger,Austria,1775,2026,2,2002-02-03T00:00:00.000000,23.81930184804928,2,0
1296.1437024340269,1296.0,1300.0,,,1300.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,30,Vid Vrhovnik,Slovenia,1196,2026,2,1999-07-12T00:00:00.000000,26.38466803559206,2,0
1290.5099086812688,1295.0,1295.0,,,1295.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,31,Jan Vytrval,Czechia,1239,2026,2,1998-05-08T00:00:00.000000,27.561943874058862,2,0
1303.4112629848055,1294.0,1310.0,,,1310.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,32,Samuel Costa,Italy,84,2026,2,1992-11-30T00:00:00.000000,32.99657768651608,2,0
1267.1894355788086,1293.0,1272.0,,,1272.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,33,Eemeli Kurttila,Finland,2455,2026,2,2007-05-05T00:00:00.000000,18.570841889117045,2,0
1280.0953393606846,1292.0,1287.0,,,1287.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,34,Ryota Yamamoto,Japan,1154,2026,2,1997-05-13T00:00:00.000000,28.54757015742642,2,0
1314.3147948849178,1291.0,1325.0,,,1325.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,35,Kristjan Ilves,Estonia,403,2026,2,1996-06-10T00:00:00.000000,29.470225872689937,2,0
1282.7295412777187,1290.0,1292.0,,,1292.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,36,Simen Tiller,Norway,370,2026,2,1995-11-25T00:00:00.000000,30.012320328542096,2,0
1293.7774369309075,1289.0,1305.0,,,1305.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,37,Gael Blondeau,France,1485,2026,2,2000-12-28T00:00:00.000000,24.919917864476385,2,0
1277.0222109754197,1288.0,1288.0,,,1288.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,38,Matteo Baud,France,1765,2026,2,2002-06-26T00:00:00.000000,23.42778918548939,2,0
1294.5577119277407,1287.0,1308.0,,,1308.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,39,Tristan Sommerfeldt,Germany,1992,2026,2,2004-12-16T00:00:00.000000,20.95277207392197,2,0
1291.7041899921867,1286.0,1306.0,,,1306.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,40,Jiri Konvalinka,Czechia,2037,2026,2,2004-11-27T00:00:00.000000,21.00479123887748,2,0
1295.338052446181,1285.0,1311.0,,,1311.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,41,Aleksander Skoglund,Norway,1220,2026,2,1999-05-06T00:00:00.000000,26.56810403832991,2,0
1281.3634429439305,1284.0,1297.0,,,1297.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,42,Niklas Malacinski,USA,1429,2026,2,2003-12-07T00:00:00.000000,21.979466119096507,2,0
1267.3876607930197,1283.0,1283.0,,,1283.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,43,Shogo Azegami,Japan,2307,2026,2,2001-11-04T00:00:00.000000,24.0684462696783,2,0
1260.8254353293496,1282.0,1277.0,,,1277.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,44,Gašper Brecl,Slovenia,1295,2026,2,1999-11-18T00:00:00.000000,26.031485284052017,2,0
1258.8982999404031,1281.0,1276.0,,,1276.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,45,Yoshito Watabe,Japan,32,2026,2,1991-10-04T00:00:00.000000,34.15468856947297,2,0
1279.2169532498108,1280.0,1299.0,,,1299.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,46,Aaron Kostner,Italy,1193,2026,2,1999-07-08T00:00:00.000000,26.39561943874059,2,0
1265.2415408912707,1279.0,1285.0,,,1285.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,47,Erik Lynch,USA,372,2026,2,1994-06-09T00:00:00.000000,31.474332648870636,2,0
1284.6309479224851,1278.0,1307.0,,,1307.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,48,Kasper Moen Flatla,Norway,1230,2026,2,1999-02-22T00:00:00.000000,26.767967145790553,2,0
1256.7525407970884,1277.0,1278.0,,,1278.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,49,Domenico Mariotti,Italy,1471,2026,2,2001-10-09T00:00:00.000000,24.139630390143736,2,0
1256.6796175267998,1276.0,1279.0,,,1279.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,50,Carter Brubaker,USA,1788,2026,2,2003-12-22T00:00:00.000000,21.93839835728953,2,0
1258.4606871472497,1275.0,1282.0,,,1282.0,1300.0,1300.0,,,2025-11-29,Kuusamo,Finland,M,10.0,Individual,0,World Cup,51,Dmytro Mazurchuk,Ukraine,1197,2026,2,1999-01-19T00:00:00.000000,26.861054072553046,2,0
1368.3015102118204,1323.0,1322.0,,1328.0,1343.5337197598783,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,1,Thomas Rettenegger,Austria,1467,2026,3,2000-02-05T00:00:00.000000,25.83436002737851,3,0
1355.9581980120784,1319.0,1313.0,,1327.0,1331.1916652538857,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,2,Wendelin Thannheimer,Germany,1461,2026,3,1999-11-25T00:00:00.000000,26.031485284052017,3,0
1364.3957704088245,1320.0,1323.0,,1326.0,1341.4607191432278,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,3,Franz-Josef Rehrl,Austria,72,2026,3,1993-03-15T00:00:00.000000,32.728268309377135,3,0
1366.8720091483526,1321.0,1326.0,,1325.0,1345.241873618474,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,4,Ilkka Herola,Finland,97,2026,3,1995-06-22T00:00:00.000000,30.458590006844627,3,0
1345.675908187111,1312.0,1312.0,,1324.0,1323.2648528014897,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,5,Paul Walcher,Austria,1988,2026,3,2005-04-30T00:00:00.000000,20.602327173169062,3,0
