Date,City,Country,Sex,Distance,Event,MS,Technique,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Pelo,Elo
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,33,Jaana Savolainen,Finland,1444,1986,4,1964-01-23T00:00:00.000000,21.96851471594798,14,1300.0,1322.8548387096773
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,34,Irina Sharkova,Soviet,2543,1986,4,1962-03-24T00:00:00.000000,23.802874743326488,3,1300.0,1319.3387096774193
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,35,Ann Rosendahl,Sweden,2618,1986,4,1959-07-20T00:00:00.000000,26.480492813141684,26,1300.0,1315.8225806451612
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,36,Silke Meyer,Germany,2504,1986,4,1961-01-14T00:00:00.000000,24.99110198494182,2,1300.0,1312.3064516129032
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,37,Anna-Lena Fritzon,Sweden,1369,1986,4,1965-03-07T00:00:00.000000,20.84873374401095,11,1300.0,1308.7903225806451
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,38,Solveig Pedersen,Norway,1449,1986,4,1965-09-06T00:00:00.000000,20.347707049965777,1,1300.0,1305.274193548387
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,39,Lorna Sasseville,Canada,1466,1986,4,1960-06-14T00:00:00.000000,25.57700205338809,3,1300.0,1301.758064516129
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,40,Cornelia Sulzer,Austria,1481,1986,4,1964-01-04T00:00:00.000000,22.02053388090349,6,1300.0,1298.241935483871
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,41,Martina Schönbächler,Switzerland,2600,1986,4,1960-01-22T00:00:00.000000,25.971252566735114,10,1300.0,1294.725806451613
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,42,Sirpa Kesälä,Finland,2560,1986,4,1961-03-05T00:00:00.000000,24.854209445585216,7,1300.0,1291.2096774193549
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,43,Natalia Furlatova,Soviet,2539,1986,4,1962-03-24T00:00:00.000000,23.802874743326488,6,1300.0,1287.6935483870968
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,44,Antonina Ordina,Sweden,427,1986,4,1962-01-24T00:00:00.000000,23.964407939767284,13,1300.0,1284.1774193548388
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,45,Dagmar Paleckova Svubova,Czechia,2559,1986,4,1958-08-09T00:00:00.000000,27.425051334702257,33,1300.0,1280.6612903225807
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,46,Paola Pozzoni,Italy,1388,1986,4,1965-08-17T00:00:00.000000,20.40246406570842,10,1300.0,1277.1451612903227
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,47,Cami Thompson,USA,9750,1986,4,1962-12-13T00:00:00.000000,23.080082135523615,11,1300.0,1273.6290322580646
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,48,Marit Elveos,Norway,1385,1986,4,1965-05-04T00:00:00.000000,20.689938398357288,3,1300.0,1270.1129032258063
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,49,Elena Desderi,Italy,1484,1986,4,1967-09-20T00:00:00.000000,18.310746064339494,3,1300.0,1266.5967741935483
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,50,Andreja Smrekar,Slovenia,2631,1986,4,1967-07-30T00:00:00.000000,18.45311430527036,12,1300.0,1263.0806451612902
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,51,Jean McAllister,Canada,1539,1986,4,1964-02-27T00:00:00.000000,21.872689938398356,8,1300.0,1259.5645161290322
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,52,Petra Simunkova,Czechia,9629,1986,4,1961-01-14T00:00:00.000000,24.99110198494182,4,1300.0,1256.0483870967741
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,53,Isabelle Mancini Remy,France,1381,1986,4,1967-07-26T00:00:00.000000,18.46406570841889,1,1300.0,1252.532258064516
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,54,Carol Gibson,Canada,2489,1986,4,1964-12-15T00:00:00.000000,21.073237508555785,11,1300.0,1249.016129032258
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,55,Gaby Scheidegger,Switzerland,2555,1986,4,1960-01-15T00:00:00.000000,25.990417522245036,21,1300.0,1245.5
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,56,Germana Sperotto,Italy,2623,1986,4,1964-02-06T00:00:00.000000,21.930184804928132,9,1300.0,1241.983870967742
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,57,Vida Bertoncelj,Slovenia,9695,1986,4,1962-12-18T00:00:00.000000,23.06639288158795,3,1300.0,1238.467741935484
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,58,Tuulikki Pyykkönen,Finland,1124,1986,4,1963-11-25T00:00:00.000000,22.130047912388775,5,1300.0,1234.9516129032259
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,59,Sylvie Ghio,France,9806,1986,4,1964-01-11T00:00:00.000000,22.001368925393567,1,1300.0,1231.4354838709678
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,60,Klara Angerer,Italy,2507,1986,4,1965-02-04T00:00:00.000000,20.933607118412045,12,1300.0,1227.9193548387098
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,61,Odile Damour,France,9807,1986,4,1964-01-11T00:00:00.000000,22.001368925393567,1,1300.0,1224.4032258064517
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,62,Gabriela Carrel,Italy,2488,1986,4,1966-07-30T00:00:00.000000,19.45242984257358,5,1300.0,1220.8870967741937
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,63,Sandra Ferrari,France,9808,1986,4,1964-01-11T00:00:00.000000,22.001368925393567,1,1300.0,1217.3709677419356
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,64,Isabelle Grenier,France,9691,1986,4,1964-01-11T00:00:00.000000,22.001368925393567,1,1300.0,1213.8548387096773
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,65,Christine Claude,France,4487,1986,4,1960-01-15T00:00:00.000000,25.990417522245036,2,1300.0,1210.3387096774193
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,66,Veronique Claudel,France,9809,1986,4,1961-12-17T00:00:00.000000,24.0684462696783,2,1300.0,1206.8225806451612
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,67,Christine Bogey,France,9810,1986,4,1964-01-11T00:00:00.000000,22.001368925393567,1,1300.0,1203.3064516129032
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,68,Laurence Guy,France,9811,1986,4,1964-01-11T00:00:00.000000,22.001368925393567,1,1300.0,1199.7903225806451
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,69,Marie-Pierre Baby,France,9812,1986,4,1964-01-11T00:00:00.000000,22.001368925393567,1,1300.0,1196.274193548387
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,70,Janine Sheppard,Australia,9803,1986,4,1964-01-11T00:00:00.000000,22.001368925393567,1,1300.0,1192.758064516129
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,71,Valerie Didier-Laurent,France,9813,1986,4,1960-01-15T00:00:00.000000,25.990417522245036,2,1300.0,1189.241935483871
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,72,Karin Garay,Hungary,9814,1986,4,1963-02-18T00:00:00.000000,22.89664613278576,2,1300.0,1185.725806451613
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,73,Brigita Berezky,Hungary,9815,1986,4,1960-01-09T00:00:00.000000,26.00684462696783,4,1300.0,1182.2096774193549
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,74,Monika Hieber,Hungary,9816,1986,4,1963-02-18T00:00:00.000000,22.89664613278576,2,1300.0,1178.6935483870968
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,75,Camille Melvey,Australia,1033,1986,4,1965-07-30T00:00:00.000000,20.451745379876797,2,1300.0,1175.1774193548388
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,76,Judit Galbacs,Hungary,9817,1986,4,1960-03-28T00:00:00.000000,25.790554414784395,3,1300.0,1171.6612903225807
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,77,Martine Blanc,France,9818,1986,4,1964-01-11T00:00:00.000000,22.001368925393567,1,1300.0,1168.1451612903227
1986-01-11,Les Saisies,France,L,10,World Cup,0,F,78,Cheryl Power,Australia,2498,1986,4,1964-01-11T00:00:00.000000,22.001368925393567,1,1300.0,1164.6290322580644
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,1,Simone Opitz,Germany,1452,1986,6,1963-07-03T00:00:00.000000,22.546201232032853,10,1428.3387096774193,1535.4244132418123
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,2,Gaby Nestler,Germany,2542,1986,6,1967-02-16T00:00:00.000000,18.921286789869953,17,1435.3709677419356,1536.1409216095124
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,3,Marianne Dahlmo,Norway,1386,1986,6,1965-01-05T00:00:00.000000,21.034907597535934,11,1407.241935483871,1515.8883985951293
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,4,Evi Kratzer,Switzerland,2486,1986,6,1961-01-24T00:00:00.000000,24.982888432580424,46,1410.758064516129,1514.4372317085297
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,5,Marjo Matikainen-Kallström,Finland,2485,1986,6,1965-02-03T00:00:00.000000,20.9555099247091,18,1403.725806451613,1506.7982592742255
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,6,Carola Anding Jacob,Germany,2556,1986,6,1960-12-29T00:00:00.000000,25.05407255304586,23,1431.8548387096773,1519.9558057338731
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,7,Nina Koroleva,Soviet,2548,1986,6,1962-03-24T00:00:00.000000,23.822039698836413,6,1396.6935483870968,1495.670548989278
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,8,Guidina Dal Sasso,Italy,1168,1986,6,1958-01-16T00:00:00.000000,28.005475701574262,23,1400.2096774193549,1494.1988398997983
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,9,Anfisa Reztsova,Soviet,622,1986,6,1964-12-16T00:00:00.000000,21.089664613278575,17,1372.0806451612902,1474.4916882598968
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,10,Karin Thomas,Switzerland,2518,1986,6,1961-10-03T00:00:00.000000,24.292950034223136,33,1358.016129032258,1462.9979643448414
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,11,Anne Jahren,Norway,1000,1986,6,1963-06-20T00:00:00.000000,22.581793292265573,37,1421.3064516129032,1496.0639457859068
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,12,Eija Hyytiäinen Ristanen,Finland,2467,1986,6,1961-01-04T00:00:00.000000,25.037645448323065,35,1347.467741935484,1450.0197746079673
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,13,Marit Elveos,Norway,1385,1986,6,1965-05-04T00:00:00.000000,20.709103353867214,4,1270.1129032258063,1403.1005281325884
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,14,Bice Vanzetta,Italy,1373,1986,6,1961-03-07T00:00:00.000000,24.867898699520875,2,1328.1290322580646,1432.1416629784794
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,15,Marie-Andree Masson,Canada,2487,1986,6,1963-10-08T00:00:00.000000,22.28062970568104,14,1340.4354838709678,1435.5209025059123
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,16,Pirkko Määttä,Finland,1325,1986,6,1959-03-07T00:00:00.000000,26.869267624914443,36,1343.9516129032259,1433.9788620491554
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,17,Tamara Tikhonova,Soviet,1537,1986,6,1964-06-13T00:00:00.000000,21.598904859685145,15,1382.6290322580644,1452.3928112387912
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,18,Nina Skeime,Norway,1547,1986,6,1962-05-21T00:00:00.000000,23.66324435318275,15,1300.0,1402.3408945337678
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,19,Jaana Savolainen,Finland,1444,1986,6,1964-01-23T00:00:00.000000,21.987679671457904,16,1322.8548387096773,1411.6102827696695
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,20,Ellen Lunde,Norway,2583,1986,6,1963-02-23T00:00:00.000000,22.902121834360027,4,1300.0,1395.3086364692517
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,21,Alzbeta Havrancikova,Slovakia,1020,1986,6,1963-09-27T00:00:00.000000,22.310746064339494,21,1417.7903225806451,1458.8151083524108
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,22,Solveig Pedersen,Norway,1449,1986,6,1965-09-06T00:00:00.000000,20.366872005475702,2,1305.274193548387,1391.2291605042174
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,23,Ute Noack,Germany,2585,1986,6,1961-12-27T00:00:00.000000,24.060232717316907,36,1361.532258064516,1419.2767994171184
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,24,Grete Ingeborg Nykkelmo,Norway,1546,1986,6,1961-12-25T00:00:00.000000,24.06570841889117,36,1300.0,1381.2441203402195
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,25,Natalia Furlatova,Soviet,2539,1986,6,1962-03-24T00:00:00.000000,23.822039698836413,7,1287.6935483870968,1370.8241931809002
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,26,Larissa Lazutina,Soviet,417,1986,6,1965-06-01T00:00:00.000000,20.632443531827516,5,1354.5,1404.7548447217077
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,27,Susann Kuhfittig,Germany,2492,1986,6,1965-09-01T00:00:00.000000,20.380561259411362,7,1387.9032258064517,1420.2642533263595
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,28,Marie Johansson,Sweden,2535,1986,6,1963-06-30T00:00:00.000000,22.55441478439425,32,1393.1774193548388,1419.7937904581731
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,29,Angela Schmidt-Foster,Canada,1471,1986,6,1960-01-06T00:00:00.000000,26.034223134839152,27,1379.1129032258063,1408.184198814443
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,30,Marit Wold Mikkelsplass,Norway,1109,1986,6,1965-02-22T00:00:00.000000,20.903490759753595,2,1300.0,1360.147346146671
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,31,Catrin Larsson,Sweden,1457,1986,6,1961-01-01T00:00:00.000000,25.045859000684462,4,1365.0483870967741,1393.1400184990298
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,32,Kerstin Moring,Germany,2510,1986,6,1963-09-26T00:00:00.000000,22.313483915126625,8,1300.0,1353.115088082155
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,33,Nina Gavriljuk,Soviet,366,1986,6,1965-04-13T00:00:00.000000,20.76659822039699,2,1375.5967741935483,1392.1097195220677
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,34,Annika Dahlman,Sweden,2538,1986,6,1964-01-24T00:00:00.000000,21.984941820670773,16,1336.9193548387098,1366.742377901012
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,35,Sirpa Kesälä,Finland,2560,1986,6,1961-03-05T00:00:00.000000,24.87337440109514,8,1291.2096774193549,1337.6379040279494
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,36,Anna Janouskova,Czechia,1458,1986,6,1965-07-12T00:00:00.000000,20.520191649555098,4,1350.983870967742,1367.611672642782
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,37,Irina Sharkova,Soviet,2543,1986,6,1962-03-24T00:00:00.000000,23.822039698836413,4,1319.3387096774193,1346.3535350407428
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,38,Martina Schönbächler,Switzerland,2600,1986,6,1960-01-22T00:00:00.000000,25.990417522245036,11,1294.725806451613,1329.0623812726474
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,39,Antonina Ordina,Sweden,427,1986,6,1962-01-24T00:00:00.000000,23.983572895277206,14,1284.1774193548388,1319.6209566796847
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,40,Lorna Sasseville,Canada,1466,1986,6,1960-06-14T00:00:00.000000,25.596167008898014,4,1301.758064516129,1325.970617212111
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,41,Ann Rosendahl,Sweden,2618,1986,6,1959-07-20T00:00:00.000000,26.49965776865161,27,1315.8225806451612,1330.3228311836924
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,42,Ludmilla Klingerova,Czechia,2554,1986,6,1963-02-18T00:00:00.000000,22.915811088295687,5,1300.0,1317.9537977595744
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,43,Cami Thompson,USA,9750,1986,6,1962-12-13T00:00:00.000000,23.09924709103354,12,1273.6290322580646,1299.6066845377707
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,44,Anna-Lena Fritzon,Sweden,1369,1986,6,1965-03-07T00:00:00.000000,20.867898699520875,13,1308.7903225806451,1315.8415873361243
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,45,Birgit Kohlrusch,Germany,2524,1986,6,1965-12-21T00:00:00.000000,20.076659822039698,4,1300.0,1307.4054106628
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,46,Cornelia Sulzer,Austria,1481,1986,6,1964-01-04T00:00:00.000000,22.039698836413415,7,1298.241935483871,1302.9043701427568
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,47,Jean McAllister,Canada,1539,1986,6,1964-02-27T00:00:00.000000,21.89185489390828,9,1259.5645161290322,1277.5577991449227
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,48,Paola Pozzoni,Italy,1388,1986,6,1965-08-17T00:00:00.000000,20.421629021218344,11,1277.1451612903227,1284.0124895433132
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,49,Carol Gibson,Canada,2489,1986,6,1964-12-15T00:00:00.000000,21.092402464065707,12,1249.016129032258,1264.4890642470668
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,50,Marcela Jebava,Czechia,2546,1986,6,1960-03-28T00:00:00.000000,25.809719370294317,11,1300.0,1289.8247655015098
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,51,Petra Simunkova,Czechia,9629,1986,6,1961-01-14T00:00:00.000000,25.010266940451746,5,1256.0483870967741,1261.4861650772002
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,52,Jirina Nedomlelova,Czechia,2608,1986,6,1960-03-28T00:00:00.000000,25.809719370294317,6,1300.0,1282.7925074369937
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,53,Maria Kucerova,Czechia,9821,1986,6,1960-03-28T00:00:00.000000,25.809719370294317,4,1300.0,1279.2763784047356
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,54,Dagmar Paleckova Svubova,Czechia,2559,1986,6,1958-08-09T00:00:00.000000,27.444216290212182,34,1280.6612903225807,1264.898871992097
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,55,Iveta Knizkova,Czechia,9556,1986,6,1964-01-18T00:00:00.000000,22.001368925393567,1,1300.0,1272.2441203402195
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,56,Heike Reime,Germany,2669,1986,6,1960-01-09T00:00:00.000000,26.026009582477755,5,1300.0,1268.7279913079615
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,57,Jana Mlakar,Slovenia,2630,1986,6,1962-05-11T00:00:00.000000,23.690622861054074,11,1368.5645161290322,1303.716932545166
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,58,Zofia Kielpinska,Poland,5705,1986,6,1960-05-15T00:00:00.000000,25.678302532511978,7,1300.0,1261.6957332434454
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,59,Germana Sperotto,Italy,2623,1986,6,1964-02-06T00:00:00.000000,21.949349760438057,10,1241.983870967742,1225.2765020882196
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,60,Maria Cerovsa,Czechia,9822,1986,6,1961-01-14T00:00:00.000000,25.010266940451746,3,1300.0,1254.663475178929
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,61,Elke Stanke,Germany,9823,1986,6,1963-02-14T00:00:00.000000,22.926762491444215,2,1300.0,1251.147346146671
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,62,Elena Desderi,Italy,1484,1986,6,1967-09-20T00:00:00.000000,18.32991101984942,4,1266.5967741935483,1228.8163198977031
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,63,Radka Kynclova,Czechia,9824,1986,6,1963-02-14T00:00:00.000000,22.926762491444215,3,1300.0,1244.115088082155
1986-01-18,Nové Město na Moravě,Czechia,L,20,World Cup,0,F,64,Sybille Funk,Germany,9825,1986,6,1963-02-14T00:00:00.000000,22.926762491444215,2,1300.0,1240.5989590498968
