Date,City,Country,Sex,Distance,Event,MS,Technique,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Pelo,Elo
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,13,Manuela Henkel,Germany,182,2000,20,1974-12-04 00:00:00.000000,25.234770704996578,78,1329.3333333333333,1365.713576774724
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,14,Andrea Huber,Switzerland,362,2000,20,1975-05-09 00:00:00.000000,24.807665982203968,62,1316.0,1352.5583565127229
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,15,Tina Bay,Norway,380,2000,20,1973-05-30 00:00:00.000000,26.748802190280628,39,1324.0,1356.1835609494492
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,16,Annika Evaldsson,Sweden,615,2000,20,1970-05-14 00:00:00.000000,29.793292265571527,95,1300.0,1334.646106380372
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,17,Eva Kjerstadmo,Norway,402,2000,20,1974-03-19 00:00:00.000000,25.946611909650922,41,1300.0,1331.9794397137052
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,18,Virpi Kuitunen Sarasvuo,Finland,136,2000,20,1976-05-20 00:00:00.000000,23.77549623545517,20,1300.0,1329.3127730470385
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,19,Marit Roaldseth,Norway,347,2000,20,1977-07-27 00:00:00.000000,22.590006844626966,20,1350.6666666666667,1366.528376459044
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,20,Aino-Kaisa Saarinen,Finland,10,2000,20,1979-02-01 00:00:00.000000,21.073237508555785,4,1300.0,1323.9794397137052
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,21,Anita Moen,Norway,368,2000,20,1967-08-31 00:00:00.000000,32.49555099247091,139,1356.0,1365.4083090474
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,22,Emilie Öhrstig,Sweden,292,2000,20,1978-02-27 00:00:00.000000,22.001368925393567,3,1300.0,1318.646106380372
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,23,Svetlana Nagejkina,Russia,286,2000,20,1965-02-02 00:00:00.000000,35.069130732375086,172,1353.3333333333333,1357.967770553815
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,24,Carin Holmberg,Sweden,419,2000,20,1982-01-13 00:00:00.000000,18.12457221081451,3,1300.0,1313.3127730470385
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,25,Kristina Smigun-Vähi,Estonia,140,2000,20,1977-02-23 00:00:00.000000,23.01163586584531,89,1305.3333333333333,1314.8389809520088
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,26,Isabel Klaus,Germany,334,2000,20,1978-04-27 00:00:00.000000,21.83983572895277,5,1310.6666666666667,1316.365110020249
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,27,Hilde Glomsås,Norway,454,2000,20,1978-01-01 00:00:00.000000,22.157426420260094,15,1300.0,1305.3127730470385
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,28,Guri Knotten Hetland,Norway,429,2000,20,1974-07-20 00:00:00.000000,25.609856262833674,51,1342.6666666666667,1336.2164401247526
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,29,Sabina Valbusa,Italy,142,2000,20,1972-01-21 00:00:00.000000,28.10403832991102,123,1297.3333333333333,1297.88280737797
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,30,Andreja Mali,Slovenia,342,2000,20,1977-11-17 00:00:00.000000,22.28062970568104,42,1292.0,1291.0221554723953
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,31,Ljubov Egorova,Russia,383,2000,20,1966-06-06 00:00:00.000000,33.73032169746749,128,1300.0,1294.646106380372
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,32,Irina Skladneva Lusina,Russia,413,2000,20,1974-02-04 00:00:00.000000,26.064339493497602,47,1326.6666666666667,1312.9483150019228
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,33,Zuzana Kocumova,Czechia,421,2000,20,1979-05-26 00:00:00.000000,20.761122518822724,34,1300.0,1289.3127730470385
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,34,Karin Moroder,Italy,157,2000,20,1974-11-30 00:00:00.000000,25.245722108145106,69,1281.3333333333333,1271.96279328294
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,35,Fumiko Aoki,Japan,614,2000,20,1966-11-22 00:00:00.000000,33.26762491444216,121,1300.0,1283.9794397137052
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,36,Gabriella Paruzzi,Italy,289,2000,20,1969-06-21 00:00:00.000000,30.688569472963724,184,1337.3333333333333,1310.6797256881653
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,37,Sumiko Yokoyama,Japan,250,2000,20,1974-03-25 00:00:00.000000,25.930184804928132,108,1300.0,1278.646106380372
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,38,Kanoko Goto,Japan,398,2000,20,1975-08-23 00:00:00.000000,24.517453798767967,14,1241.3333333333333,1229.703222051193
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,39,Nina Kemppel,USA,392,2000,20,1970-10-14 00:00:00.000000,29.374401095140314,111,1302.6666666666667,1275.4092532929994
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,40,Brigitte Albrecht-Loretan,Switzerland,395,2000,20,1970-10-06 00:00:00.000000,29.39630390143737,151,1265.3333333333333,1243.3541233951805
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,41,Monica Johansson,Sweden,1077,2000,20,1973-01-01 00:00:00.000000,27.156741957563312,9,1300.0,1267.9794397137052
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,42,Jaime Fortier,Canada,399,2000,20,1976-02-23 00:00:00.000000,24.01368925393566,14,1300.0,1265.3127730470385
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,43,Kina Swiden,Sweden,319,2000,20,1976-05-11 00:00:00.000000,23.800136892539356,4,1300.0,1262.646106380372
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,44,Petra Majdic,Slovenia,7,2000,20,1979-12-22 00:00:00.000000,20.186173853524984,13,1300.0,1259.9794397137052
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,45,Julija Tchepalova,Russia,212,2000,20,1976-12-23 00:00:00.000000,23.1813826146475,86,1332.0,1282.4794114627778
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,46,Karine Laurent Philippot,France,138,2000,20,1974-10-29 00:00:00.000000,25.333333333333332,64,1260.0,1223.1439498131865
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,47,Natasa Lacen,Slovenia,367,2000,20,1971-12-03 00:00:00.000000,28.23819301848049,56,1300.0,1251.9794397137052
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,48,Saskia Santer,Italy,616,2000,20,1977-12-05 00:00:00.000000,22.23134839151266,29,1300.0,1249.3127730470385
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,49,Maria Theurl-Walcher,Austria,617,2000,20,1966-08-11 00:00:00.000000,33.549623545516766,94,1300.0,1246.646106380372
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,50,Dorota Kwasna,Poland,426,2000,20,1972-09-11 00:00:00.000000,27.463381245722108,91,1300.0,1243.9794397137052
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,51,Kumiko Yokoyama,Japan,1023,2000,20,1972-04-07 00:00:00.000000,27.89322381930185,72,1300.0,1241.3127730470385
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,52,Stefania Belmondo,Italy,391,2000,20,1969-01-13 00:00:00.000000,31.123887748117728,209,1300.0,1238.646106380372
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,53,Petra Letenska,Czechia,382,2000,20,1974-12-08 00:00:00.000000,25.22381930184805,27,1300.0,1235.9794397137052
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,54,Teja Gregorin,Slovenia,397,2000,20,1980-06-29 00:00:00.000000,19.665982203969882,7,1300.0,1233.3127730470385
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,55,Antonella Confortola Wyatt,Italy,90,2000,20,1975-10-16 00:00:00.000000,24.369609856262834,62,1300.0,1230.646106380372
2000-02-28,Stockholm,Sweden,L,Sprint,World Cup,0,C,56,Katrin Smigun,Estonia,341,2000,20,1979-10-21 00:00:00.000000,20.355920602327174,70,1300.0,1227.9794397137052
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,1,Bente Skari,Norway,373,2000,24,1972-09-10 00:00:00.000000,27.49075975359343,121,1412.4233982932865,1468.636659367714
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,2,Pirjo Muranen,Finland,35,2000,24,1981-03-08 00:00:00.000000,19.000684462696782,13,1371.9794397137052,1434.1492706300169
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,3,Anita Moen,Norway,368,2000,24,1967-08-31 00:00:00.000000,32.5201916495551,142,1365.4083090474,1426.3480288756195
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,4,Kristina Smigun-Vähi,Estonia,140,2000,24,1977-02-23 00:00:00.000000,23.0362765229295,92,1314.8389809520088,1384.3458260687516
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,5,Nina Gavriljuk,Russia,366,2000,24,1965-04-13 00:00:00.000000,34.902121834360024,169,1394.1833865623012,1443.5665890319153
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,6,Maj Helen Nymoen Sorkmo,Norway,369,2000,24,1969-08-14 00:00:00.000000,30.56536618754278,114,1378.0859158558799,1428.261630897645
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,7,Beckie Scott,Canada,291,2000,24,1974-08-01 00:00:00.000000,25.60164271047228,76,1350.2580040345892,1403.870137616335
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,8,Olga Korneeva Savialova,Russia,77,2000,24,1972-08-24 00:00:00.000000,27.537303216974674,97,1350.646106380372,1401.505635362607
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,9,Kati Venäläinen-Sundqvist,Finland,265,2000,24,1975-02-15 00:00:00.000000,25.059548254620122,70,1369.3127730470385,1413.3979508944747
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,10,Lina Andersson,Sweden,48,2000,24,1981-03-18 00:00:00.000000,18.973305954825463,10,1363.9794397137052,1406.5658907737327
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,11,Andrea Huber,Switzerland,362,2000,24,1975-05-09 00:00:00.000000,24.83230663928816,65,1352.5583565127229,1394.994729987418
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,12,Ljubov Egorova,Russia,383,2000,24,1966-06-06 00:00:00.000000,33.75496235455168,131,1294.646106380372,1347.3292994472683
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,13,Hilde Gjermundshaug Pedersen,Norway,238,2000,24,1964-11-08 00:00:00.000000,35.32922655715264,34,1376.7810008515928,1408.573069477036
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,14,Riikka Sirviö,Finland,371,2000,24,1974-04-11 00:00:00.000000,25.908281998631075,63,1326.5828986885995,1366.7979795117499
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,15,Virpi Kuitunen Sarasvuo,Finland,136,2000,24,1976-05-20 00:00:00.000000,23.800136892539356,23,1329.3127730470385,1366.2515521149817
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,16,Manuela Henkel,Germany,182,2000,24,1974-12-04 00:00:00.000000,25.259411362080765,81,1365.713576774724,1391.9197203182578
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,17,Ine Wigernæs,Norway,312,2000,24,1969-04-30 00:00:00.000000,30.85557837097878,11,1300.0,1338.155918937453
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,18,Larissa Lazutina,Russia,417,2000,24,1965-06-01 00:00:00.000000,34.76796714579056,206,1330.9292986843202,1359.5072437225076
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,19,Olga Danilova,Russia,406,2000,24,1970-06-10 00:00:00.000000,29.744010951403148,132,1388.9861070990833,1402.1459598492233
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,20,Aino-Kaisa Saarinen,Finland,10,2000,24,1979-02-01 00:00:00.000000,21.097878165639973,8,1323.9794397137052,1348.776199847724
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,21,Gabriella Paruzzi,Italy,289,2000,24,1969-06-21 00:00:00.000000,30.713210130047912,188,1310.6797256881653,1335.7831688019085
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,22,Marit Roaldseth,Norway,347,2000,24,1977-07-27 00:00:00.000000,22.614647501711158,23,1366.528376459044,1376.55600933741
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,23,Guri Knotten Hetland,Norway,429,2000,24,1974-07-20 00:00:00.000000,25.634496919917865,54,1336.2164401247526,1350.2819598900799
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,24,Eva Kjerstadmo,Norway,402,2000,24,1974-03-19 00:00:00.000000,25.971252566735114,42,1331.9794397137052,1344.3230526781463
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,25,Vibeke Skofterud,Norway,22,2000,24,1980-04-20 00:00:00.000000,19.88227241615332,1,1300.0,1316.8225856041195
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,26,Elina Hietamäki-Pienimäki,Finland,307,2000,24,1976-07-20 00:00:00.000000,23.633127994524298,25,1300.0,1314.155918937453
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,27,Katrine Rokke,Norway,612,2000,24,1970-09-28 00:00:00.000000,29.44284736481862,43,1300.0,1311.4892522707862
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,28,Irina Skripnik,Belarus,394,2000,24,1970-01-26 00:00:00.000000,30.11362080766598,18,1300.0,1308.8225856041195
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,29,Emilie Öhrstig,Sweden,292,2000,24,1978-02-27 00:00:00.000000,22.026009582477755,4,1318.646106380372,1320.6350409286417
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,30,Nina Kemppel,USA,392,2000,24,1970-10-14 00:00:00.000000,29.399041752224502,114,1275.4092532929994,1284.3609926392487
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,31,Rønnaug Schei,Norway,455,2000,24,1977-06-28 00:00:00.000000,22.694045174537987,39,1300.0,1300.8225856041195
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,32,Andreja Mali,Slovenia,342,2000,24,1977-11-17 00:00:00.000000,22.305270362765228,45,1291.0221554723953,1291.1789990346294
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,33,Julija Tchepalova,Russia,212,2000,24,1976-12-23 00:00:00.000000,23.20602327173169,90,1282.4794114627778,1281.867082012166
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,34,Tina Bay,Norway,380,2000,24,1973-05-30 00:00:00.000000,26.77344284736482,42,1356.1835609494492,1336.4857196193354
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,35,Kanoko Goto,Japan,398,2000,24,1975-08-23 00:00:00.000000,24.542094455852155,17,1229.703222051193,1235.2121771469606
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,36,Isabel Klaus,Germany,334,2000,24,1978-04-27 00:00:00.000000,21.864476386036962,8,1316.365110020249,1300.1973841753756
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,37,Camilla Letnes,Norway,2442,2000,24,1976-01-01 00:00:00.000000,24.18343600273785,1,1300.0,1284.8225856041197
2000-03-08,Holmenkollen,Norway,L,Sprint,World Cup,0,C,38,Valentina Shevchenko,Ukraine,20,2000,24,1975-10-02 00:00:00.000000,24.432580424366872,87,1278.6666666666667,1265.5652649906124
