Date,City,Country,Sex,Distance,Event,MS,Technique,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Pelo,Elo
1932-02-06,Cortina d'Ampezzo,Italy,M,Slalom,WSC,0,N/A,6,Franz Zingerle,Austria,1517,1932,2,1908-01-01T00:00:00.000000,24.098562628336754,1,1300.0,1287.516007137432
1933-02-09,Innsbruck,Austria,M,Slalom,WSC,0,N/A,1,Anton Seelos,Austria,1513,1933,2,1911-01-01T00:00:00.000000,22.10814510609172,5,1299.849405754946,1312.3930764984427
1933-02-09,Innsbruck,Austria,M,Slalom,WSC,0,N/A,2,Gustav Lantschner,Germany,1484,1933,2,1910-01-01T00:00:00.000000,23.107460643394933,4,1300.0,1307.5371695085953
1933-02-09,Innsbruck,Austria,M,Slalom,WSC,0,N/A,3,Fritz Steuri,Switzerland,1529,1933,2,1903-01-01T00:00:00.000000,30.10814510609172,5,1296.829023592853,1299.5030791259421
1933-02-09,Innsbruck,Austria,M,Slalom,WSC,0,N/A,4,Otto Furrer,Switzerland,1521,1933,2,1903-01-01T00:00:00.000000,30.10814510609172,7,1303.184540892329,1300.584232621548
1933-02-09,Innsbruck,Austria,M,Slalom,WSC,0,N/A,5,Friedl Dauber,Germany,1530,1933,2,1911-01-01T00:00:00.000000,22.10814510609172,4,1305.3030466588211,1297.6112896358256
1933-02-09,Innsbruck,Austria,M,Slalom,WSC,0,N/A,6,Ernst Feuz,Switzerland,1531,1933,2,1909-01-01T00:00:00.000000,24.10677618069815,2,1300.0,1287.5371695085953
1934-02-17,St.Moritz,Switzerland,M,Slalom,WSC,0,N/A,1,Franz Pfnur,Germany,1483,1934,2,1908-01-01T00:00:00.000000,26.130047912388775,3,1300.0,1310.0056941044807
1934-02-17,St.Moritz,Switzerland,M,Slalom,WSC,0,N/A,2,David Zogg,Switzerland,1518,1934,2,1902-01-01T00:00:00.000000,32.12867898699521,8,1300.7913351780892,1305.7685587601668
1934-02-17,St.Moritz,Switzerland,M,Slalom,WSC,0,N/A,3,Willy Steuri,Switzerland,1480,1934,2,1912-01-01T00:00:00.000000,22.130047912388775,1,1300.0,1300.0056941044807
1934-02-17,St.Moritz,Switzerland,M,Slalom,WSC,0,N/A,5,Christopher Hudson,Great Britain,1505,1934,2,1900-01-01T00:00:00.000000,34.12731006160164,1,1300.0,1295.0056941044807
1934-02-17,St.Moritz,Switzerland,M,Slalom,WSC,0,N/A,6,Heinz Von Allmen,Switzerland,1481,1934,2,1913-01-01T00:00:00.000000,21.127994524298426,2,1300.0,1290.0056941044807
1935-02-24,Muerren,Switzerland,M,Slalom,WSC,0,N/A,1,Anton Seelos,Austria,1513,1935,1,1911-01-01T00:00:00.000000,24.147843942505133,7,1302.1888886709157,1309.6598452787734
1935-02-24,Muerren,Switzerland,M,Slalom,WSC,0,N/A,2,David Zogg,Switzerland,1518,1935,1,1902-01-01T00:00:00.000000,33.14715947980835,9,1302.4271405809682,1304.8912398929817
1935-02-24,Muerren,Switzerland,M,Slalom,WSC,0,N/A,3,Friedl Pfeifer,Austria,1514,1935,1,1911-01-01T00:00:00.000000,24.147843942505133,3,1300.0,1297.5339570072595
1935-02-24,Muerren,Switzerland,M,Slalom,WSC,0,N/A,6,Otto Furrer,Switzerland,1521,1935,1,1903-01-01T00:00:00.000000,32.14784394250513,8,1300.10318827344,1292.6341753463096
1936-02-22,Innsbruck,Austria,M,Slalom,WSC,0,N/A,1,Rudolph Matt,Austria,1510,1936,3,1909-01-01T00:00:00.000000,27.14031485284052,3,1300.0,1312.4869993292125
1936-02-22,Innsbruck,Austria,M,Slalom,WSC,0,N/A,2,Eberhard Kneisl,Austria,1444,1936,3,1916-01-01T00:00:00.000000,20.142368240930868,3,1300.0,1307.4869993292125
1936-02-22,Innsbruck,Austria,M,Slalom,WSC,0,N/A,3,Rudolf Rominger,Switzerland,1473,1936,3,1908-01-01T00:00:00.000000,28.142368240930868,3,1300.0,1302.4869993292125
1936-02-22,Innsbruck,Austria,M,Slalom,WSC,0,N/A,4,Heinz Von Allmen,Switzerland,1481,1936,3,1913-01-01T00:00:00.000000,23.14031485284052,5,1298.1932254462297,1295.7582288001677
1936-02-22,Innsbruck,Austria,M,Slalom,WSC,0,N/A,5,Wilhelm Walch,Austria,1471,1936,3,1912-01-01T00:00:00.000000,24.142368240930868,1,1300.0,1292.4869993292125
1936-02-22,Innsbruck,Austria,M,Slalom,WSC,0,N/A,6,Emile Allais,France,1476,1936,3,1912-01-01T00:00:00.000000,24.142368240930868,4,1300.0,1287.4869993292125
1937-02-15,Chamonix,France,M,Slalom,WSC,0,N/A,1,Emile Allais,France,1476,1937,2,1912-01-01T00:00:00.000000,25.125256673511295,7,1294.573398898518,1307.2397030148725
1937-02-15,Chamonix,France,M,Slalom,WSC,0,N/A,2,Wilhelm Walch,Austria,1471,1937,2,1912-01-01T00:00:00.000000,25.125256673511295,3,1296.741784102137,1304.3144815931685
1937-02-15,Chamonix,France,M,Slalom,WSC,0,N/A,3,Roman Worndle,Germany,1482,1937,2,1913-01-01T00:00:00.000000,24.123203285420946,3,1300.0,1302.4320358133123
1937-02-15,Chamonix,France,M,Slalom,WSC,0,N/A,4,Rudolf Cranz,Germany,1474,1937,2,1918-01-01T00:00:00.000000,19.123887748117728,3,1300.0,1297.4320358133123
1937-02-15,Chamonix,France,M,Slalom,WSC,0,N/A,5,Rudolf Rominger,Switzerland,1473,1937,2,1908-01-01T00:00:00.000000,29.12525667351129,5,1301.078554509375,1293.4640290535938
1937-02-15,Chamonix,France,M,Slalom,WSC,0,N/A,6,Heinz Von Allmen,Switzerland,1481,1937,2,1913-01-01T00:00:00.000000,24.123203285420946,9,1298.1604412186293,1285.6718934403998
1938-03-06,Engelberg,Switzerland,M,Slalom,WSC,0,N/A,1,Rudolf Rominger,Switzerland,1473,1938,2,1908-01-01T00:00:00.000000,30.17659137577002,7,1297.3257033385848,1304.9206851620156
1938-03-06,Engelberg,Switzerland,M,Slalom,WSC,0,N/A,2,Emile Allais,France,1476,1938,2,1912-01-01T00:00:00.000000,26.17659137577002,10,1302.9622398509828,1305.3949994562934
1938-03-06,Engelberg,Switzerland,M,Slalom,WSC,0,N/A,3,Hellmut Lantschner,Austria,1469,1938,2,1909-01-01T00:00:00.000000,29.17453798767967,3,1300.0,1297.5180152866712
1938-03-06,Engelberg,Switzerland,M,Slalom,WSC,0,N/A,4,Rudolph Matt,Austria,1510,1938,2,1909-01-01T00:00:00.000000,29.17453798767967,4,1302.2157664811743,1294.6700097657617
1939-02-14,Zakopane,Poland,M,Slalom,WSC,0,N/A,1,Rudolf Rominger,Switzerland,1473,1939,2,1908-01-01T00:00:00.000000,31.121149897330596,9,1302.2046594180931,1312.1355077708372
1939-02-14,Zakopane,Poland,M,Slalom,WSC,0,N/A,2,Josef Jennewein,Germany,1470,1939,2,1919-01-01T00:00:00.000000,20.12046543463381,3,1300.0,1305.0101657835112
1939-02-14,Zakopane,Poland,M,Slalom,WSC,0,N/A,3,Wilhelm Walch,Austria,1471,1939,2,1912-01-01T00:00:00.000000,27.121149897330596,6,1300.7909408731034,1300.7726505951202
1939-02-14,Zakopane,Poland,M,Slalom,WSC,0,N/A,4,Rudolf Cranz,Germany,1474,1939,2,1918-01-01T00:00:00.000000,21.11978097193703,5,1299.5292347893817,1294.556337488938
1939-02-14,Zakopane,Poland,M,Slalom,WSC,0,N/A,5,Hellmut Lantschner,Austria,1469,1939,2,1909-01-01T00:00:00.000000,30.119096509240247,5,1298.8879737691727,1288.9381472113444
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,1,Edy Reinalter,Switzerland,1451,1948,3,1920-01-01T00:00:00.000000,28.095824777549623,3,1300.0,1462.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,2,James Couttet,France,1389,1948,3,1921-01-01T00:00:00.000000,27.093771389459274,4,1300.0,1457.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,3,Henri Oreiller,France,1403,1948,3,1925-01-01T00:00:00.000000,23.093771389459274,3,1300.0,1452.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,4,Silvio Alvera,Italy,1406,1948,3,1921-01-01T00:00:00.000000,27.093771389459274,3,1300.0,1447.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,5,Olle Dalman,Sweden,1279,1948,3,1922-01-01T00:00:00.000000,26.094455852156056,2,1300.0,1442.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,6,Egon Schopf,Austria,1433,1948,3,1925-01-01T00:00:00.000000,23.093771389459274,2,1300.0,1437.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,7,Jack Reddish,USA,1408,1948,3,1926-01-01T00:00:00.000000,22.094455852156056,3,1300.0,1432.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,8,Karl Molitor,Switzerland,1437,1948,3,1920-01-01T00:00:00.000000,28.095824777549623,4,1300.0,1427.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,9,Lubos Brchel,Slovakia,1454,1948,3,1920-01-01T00:00:00.000000,28.095824777549623,3,1300.0,1422.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,10,Sixten Isberg,Sweden,1413,1948,3,1921-01-01T00:00:00.000000,27.093771389459274,2,1300.0,1417.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,11,Hans Hansson,Sweden,1441,1948,3,1919-01-01T00:00:00.000000,29.09514031485284,3,1300.0,1410.0
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,11,Edi Mall,Austria,1448,1948,3,1924-01-01T00:00:00.000000,24.095824777549623,3,1300.0,1410.0
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,13,Georges Schneider,Switzerland,1292,1948,3,1925-01-01T00:00:00.000000,23.093771389459274,1,1300.0,1402.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,14,Zeno Colo,Italy,1395,1948,3,1920-01-01T00:00:00.000000,28.095824777549623,1,1300.0,1397.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,15,Desire Lacroix,France,1463,1948,3,1927-01-01T00:00:00.000000,21.09514031485284,1,1300.0,1392.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,16,Steve Knowlton,USA,1458,1948,3,1922-01-01T00:00:00.000000,26.094455852156056,3,1300.0,1387.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,17,Engelbert Haider,Austria,1443,1948,3,1922-01-01T00:00:00.000000,26.094455852156056,3,1300.0,1382.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,18,Sasa Molnar,Slovenia,1464,1948,3,1920-01-01T00:00:00.000000,28.095824777549623,1,1300.0,1377.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,19,Harvey Clifford,Canada,1455,1948,3,1926-01-01T00:00:00.000000,22.094455852156056,3,1300.0,1372.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,20,Colin Stewart,USA,1465,1948,3,1927-01-01T00:00:00.000000,21.09514031485284,1,1300.0,1367.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,21,Aimo Vartiainen,Finland,1466,1948,3,1927-01-01T00:00:00.000000,21.09514031485284,2,1300.0,1362.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,22,Antonin Sponar,Slovenia,1446,1948,3,1920-01-01T00:00:00.000000,28.095824777549623,3,1300.0,1357.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,23,Bjarne Arentz,Norway,1445,1948,3,1928-01-01T00:00:00.000000,20.095824777549623,3,1300.0,1352.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,24,Barney Mclean,USA,1459,1948,3,1917-01-01T00:00:00.000000,31.093771389459274,3,1300.0,1347.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,25,Peter Szikla,Hungary,1462,1948,3,1923-01-01T00:00:00.000000,25.09514031485284,3,1300.0,1342.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,26,Jack Nielsen jr.,Norway,1467,1948,3,1923-01-01T00:00:00.000000,25.09514031485284,1,1300.0,1337.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,27,Matevz Lukanc,Slovenia,1468,1948,3,1926-01-01T00:00:00.000000,22.094455852156056,3,1300.0,1332.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,28,Hector Sutherland,Canada,1456,1948,3,1927-01-01T00:00:00.000000,21.09514031485284,3,1300.0,1327.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,29,Stein Eriksen,Norway,1387,1948,3,1927-01-01T00:00:00.000000,21.09514031485284,3,1300.0,1322.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,30,Vittorio Chierroni,Italy,1450,1948,3,1917-01-01T00:00:00.000000,31.093771389459274,6,1300.0,1317.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,31,Jozef Marusarz,Poland,1460,1948,3,1926-01-01T00:00:00.000000,22.094455852156056,3,1300.0,1312.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,32,Pentti Alonen,Finland,1414,1948,3,1925-01-01T00:00:00.000000,23.093771389459274,3,1300.0,1307.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,33,Daniel Slachta,Czechia,5211,1948,3,1923-01-01T00:00:00.000000,25.09514031485284,3,1300.0,1302.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,34,Claude Penz,France,1457,1948,3,1924-01-01T00:00:00.000000,24.095824777549623,3,1300.0,1297.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,35,Tamas Szekely,Hungary,5213,1948,3,1923-01-01T00:00:00.000000,25.09514031485284,3,1300.0,1292.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,36,Franci Cop,Slovenia,1501,1948,3,1914-01-01T00:00:00.000000,34.09445585215606,2,1300.0,1287.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,37,Bert Irwin,Canada,5215,1948,3,1917-01-01T00:00:00.000000,31.093771389459274,3,1300.0,1282.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,38,Dumitru Sulica,Romania,5174,1948,3,1921-01-01T00:00:00.000000,27.093771389459274,3,1300.0,1277.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,39,Ion Coliban,Romania,5205,1948,3,1925-01-01T00:00:00.000000,23.093771389459274,3,1300.0,1272.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,40,Tine Mulej,Slovenia,1411,1948,3,1924-01-01T00:00:00.000000,24.095824777549623,2,1300.0,1267.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,41,Alf Opheim,Norway,1405,1948,3,1920-01-01T00:00:00.000000,28.095824777549623,1,1300.0,1262.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,42,Luis de Ridder,Argentina,5170,1948,3,1928-01-01T00:00:00.000000,20.095824777549623,3,1300.0,1257.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,43,Gino de Pellegrin,Argentina,5187,1948,3,1926-01-01T00:00:00.000000,22.094455852156056,3,1300.0,1252.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,44,Dimitar Drazhev,Bulgaria,5167,1948,3,1924-01-01T00:00:00.000000,24.095824777549623,3,1300.0,1247.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,45,Jose Arias,Spain,5233,1948,3,1922-01-01T00:00:00.000000,26.094455852156056,3,1300.0,1240.0
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,45,Juan Poll,Spain,5175,1948,3,1927-01-01T00:00:00.000000,21.09514031485284,1,1300.0,1240.0
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,47,David Madzhar,Bulgaria,5220,1948,3,1920-01-01T00:00:00.000000,28.095824777549623,3,1300.0,1232.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,48,Lajos Mate,Hungary,5232,1948,3,1928-01-01T00:00:00.000000,20.095824777549623,3,1300.0,1227.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,49,Donald Garrow,Great Britain,5218,1948,3,1918-01-01T00:00:00.000000,30.094455852156056,3,1300.0,1222.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,50,Bill Irwin,Canada,5219,1948,3,1920-01-01T00:00:00.000000,28.095824777549623,3,1300.0,1217.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,51,Thomas de Morawitz,Spain,5236,1948,3,1922-01-01T00:00:00.000000,26.094455852156056,3,1300.0,1212.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,52,Hernan Oelckers,Chile,5217,1948,3,1925-01-01T00:00:00.000000,23.093771389459274,3,1300.0,1207.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,53,Otto Jung,Argentina,5180,1948,3,1930-01-01T00:00:00.000000,18.094455852156056,3,1300.0,1202.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,54,Arturo Hammersley,Chile,5151,1948,3,1922-01-01T00:00:00.000000,26.094455852156056,3,1300.0,1197.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,55,Ian Appleyard,Great Britain,5237,1948,3,1923-01-01T00:00:00.000000,25.09514031485284,2,1300.0,1192.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,56,Pablo Rosenkjer,Argentina,5171,1948,3,1930-01-01T00:00:00.000000,18.094455852156056,3,1300.0,1187.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,57,Bela Imre,Romania,5251,1948,3,1920-01-01T00:00:00.000000,28.095824777549623,1,1300.0,1182.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,58,Rasit Tolun,Turkey,5234,1948,3,1920-01-01T00:00:00.000000,28.095824777549623,2,1300.0,1177.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,59,Gudmundur Gudmundsson,Iceland,5241,1948,3,1920-01-01T00:00:00.000000,28.095824777549623,3,1300.0,1172.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,60,Osman Yuece,Turkey,5080,1948,3,1929-01-01T00:00:00.000000,19.093771389459274,2,1300.0,1167.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,61,Harry Taylor,Great Britain,5235,1948,3,1924-01-01T00:00:00.000000,24.095824777549623,3,1300.0,1162.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,62,Dursun Bozkurt,Turkey,5238,1948,3,1925-01-01T00:00:00.000000,23.093771389459274,2,1300.0,1157.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,63,John Boyagis,Great Britain,5166,1948,3,1928-01-01T00:00:00.000000,20.095824777549623,1,1300.0,1152.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,64,Muzaffer Demirhan,Turkey,1360,1948,3,1932-01-01T00:00:00.000000,16.095824777549623,1,1300.0,1147.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,65,Ramon Blanco,Spain,5252,1948,3,1925-01-01T00:00:00.000000,23.093771389459274,1,1300.0,1142.5
1948-02-05,St.Moritz,Switzerland,M,Slalom,Olympic Winter Games,0,N/A,66,Ibrahim Geagea,Lebanon,5112,1948,3,1924-01-01T00:00:00.000000,24.095824777549623,1,1300.0,1137.5
1950-02-16,Aspen,USA,M,Slalom,WSC,0,N/A,1,Georges Schneider,Switzerland,1292,1950,2,1925-01-01T00:00:00.000000,25.125256673511295,3,1318.2305782363985,1330.7754020653638
1950-02-16,Aspen,USA,M,Slalom,WSC,0,N/A,2,Zeno Colo,Italy,1395,1950,2,1920-01-01T00:00:00.000000,30.12731006160164,3,1317.341281737062,1324.92447980905
1950-02-16,Aspen,USA,M,Slalom,WSC,0,N/A,3,Stein Eriksen,Norway,1387,1950,2,1927-01-01T00:00:00.000000,23.12662559890486,4,1304.0018342470144,1307.160234248471
1950-02-16,Aspen,USA,M,Slalom,WSC,0,N/A,4,Jack Reddish,USA,1408,1950,2,1926-01-01T00:00:00.000000,24.125941136208077,4,1323.5663572324177,1320.8809408161585
1950-02-16,Aspen,USA,M,Slalom,WSC,0,N/A,5,Egon Schopf,Austria,1433,1950,2,1925-01-01T00:00:00.000000,25.125256673511295,3,1324.455653731754,1314.231869495512
1950-02-16,Aspen,USA,M,Slalom,WSC,0,N/A,5,James Couttet,France,1389,1950,2,1921-01-01T00:00:00.000000,29.12525667351129,6,1328.0128397291,1317.6356184791916
1952-02-19,Rødkleiva,Norway,M,Slalom,Olympic Winter Games,0,N/A,1,Othmar Schneider,Austria,1383,1952,3,1928-01-01T00:00:00.000000,24.134154688569474,2,1300.0,1485.0685592365708
1952-02-19,Rødkleiva,Norway,M,Slalom,Olympic Winter Games,0,N/A,2,Stein Eriksen,Norway,1387,1952,3,1927-01-01T00:00:00.000000,25.13347022587269,7,1301.3004687335924,1480.667222248337
1952-02-19,Rødkleiva,Norway,M,Slalom,Olympic Winter Games,0,N/A,3,Guttorm Berge,Norway,1401,1952,3,1929-01-01T00:00:00.000000,23.132101300479125,2,1300.0,1475.0685592365708
1952-02-19,Rødkleiva,Norway,M,Slalom,Olympic Winter Games,0,N/A,4,Zeno Colo,Italy,1395,1952,3,1920-01-01T00:00:00.000000,32.134154688569474,7,1304.526877971855,1472.1525989910306
1952-02-19,Rødkleiva,Norway,M,Slalom,Olympic Winter Games,0,N/A,5,Stig Sollander,Sweden,1339,1952,3,1926-01-01T00:00:00.000000,26.132785763175907,3,1300.0,1465.0685592365708
1952-02-19,Rødkleiva,Norway,M,Slalom,Olympic Winter Games,0,N/A,6,James Couttet,France,1389,1952,3,1921-01-01T00:00:00.000000,31.132101300479125,10,1303.2030475029012,1461.5431004522761
1952-02-19,Rødkleiva,Norway,M,Slalom,Olympic Winter Games,0,N/A,7,Fredy Rubi,Switzerland,1400,1952,3,1926-01-01T00:00:00.000000,26.132785763175907,3,1300.0,1455.0685592365708
1952-02-19,Rødkleiva,Norway,M,Slalom,Olympic Winter Games,0,N/A,8,Per Rollum,Norway,1426,1952,3,1928-01-01T00:00:00.000000,24.134154688569474,1,1300.0,1450.0685592365708
1952-02-19,Rødkleiva,Norway,M,Slalom,Olympic Winter Games,0,N/A,9,Brooks Dodge jr.,USA,1373,1952,3,1929-01-01T00:00:00.000000,23.132101300479125,3,1300.0,1445.0685592365708
1952-02-19,Rødkleiva,Norway,M,Slalom,Olympic Winter Games,0,N/A,10,Franz Bumann,Switzerland,1427,1952,3,1924-01-01T00:00:00.000000,28.134154688569474,1,1300.0,1440.0685592365708
1952-02-19,Rødkleiva,Norway,M,Slalom,Olympic Winter Games,0,N/A,11,Chiharu Igaya,Japan,1308,1952,3,1931-01-01T00:00:00.000000,21.13347022587269,3,1300.0,1435.0685592365708
1952-02-19,Rødkleiva,Norway,M,Slalom,Olympic Winter Games,0,N/A,12,Firmin Mattis,France,1428,1952,3,1929-01-01T00:00:00.000000,23.132101300479125,1,1300.0,1430.0685592365708
1952-02-19,Rødkleiva,Norway,M,Slalom,Olympic Winter Games,0,N/A,13,Beni Obermuller,Germany,1381,1952,3,1930-01-01T00:00:00.000000,22.132785763175907,3,1300.0,1425.0685592365708
1952-02-19,Rødkleiva,Norway,M,Slalom,Olympic Winter Games,0,N/A,14,Pekka Alonen,Finland,1429,1952,3,1929-01-01T00:00:00.000000,23.132101300479125,2,1300.0,1420.0685592365708
1952-02-19,Rødkleiva,Norway,M,Slalom,Olympic Winter Games,0,N/A,15,Olle Dalman,Sweden,1279,1952,3,1922-01-01T00:00:00.000000,30.132785763175907,3,1304.6032453948037,1417.1877608599314
1952-02-19,Rødkleiva,Norway,M,Slalom,Olympic Winter Games,0,N/A,16,Willi Klein,Germany,1419,1952,3,1927-01-01T00:00:00.000000,25.13347022587269,3,1300.0,1410.0685592365708
1952-02-19,Rødkleiva,Norway,M,Slalom,Olympic Winter Games,0,N/A,17,Jack Reddish,USA,1408,1952,3,1926-01-01T00:00:00.000000,26.132785763175907,7,1303.792475178477,1406.814468881205
