Date,City,Country,Sex,HillSize,RaceType,TeamEvent,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Length1,Length2,Points,Pelo,Elo,pred_Pelo,pred_Elo
2005-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Rieko Kanai,Japan,162,2005,0,1981-11-04T00:00:00.000000,23.35112936344969,7,0,90.0,0.0,56.5,,,1272.5,1276.625
2005-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Eva Ganster,Austria,210,2005,0,1978-03-30T00:00:00.000000,26.951403148528406,12,0,97.0,94.0,146.3,,,1297.5,1297.875
2005-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Izumi Yamada,Japan,130,2005,0,1978-08-28T00:00:00.000000,26.537987679671456,6,0,106.0,98.0,174.2,,,1307.5,1306.375
2005-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ayumi Watase,Japan,42,2005,0,1984-07-18T00:00:00.000000,20.648870636550306,6,0,95.5,85.0,122.4,1290.0,1291.5,1290.0,1291.5
2005-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Maja Vtic,Slovenia,8,2005,0,1988-01-27T00:00:00.000000,17.12251882272416,13,0,101.5,102.5,172.2,1305.0,1304.25,1305.0,1304.25
2005-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Tanja Drage,Austria,195,2005,0,1987-01-01T00:00:00.000000,18.193018480492814,12,0,78.5,82.5,86.8,,,1272.5,1276.625
2005-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Jenna Mohr,Germany,128,2005,0,1987-04-15T00:00:00.000000,17.908281998631075,11,0,89.5,84.0,109.3,,,1277.5,1280.875
2005-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Yoshiko Yoshiizumi,Japan,103,2005,0,1980-11-04T00:00:00.000000,24.35044490075291,5,0,87.0,102.5,136.6,,,1292.5,1293.625
2005-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Jacqueline Seifriedsberger,Austria,18,2005,0,1991-01-20T00:00:00.000000,14.140999315537304,13,0,91.5,85.0,117.2,1280.0,1283.0,1280.0,1283.0
2005-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Monika Pogladic,Slovenia,196,2005,0,1987-04-05T00:00:00.000000,17.935660506502394,14,0,89.0,90.0,114.2,,,1277.5,1280.875
2005-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Line Jahr,Norway,15,2005,0,1984-01-16T00:00:00.000000,21.152635181382614,13,0,109.0,98.0,180.6,1310.0,1308.5,1310.0,1308.5
2005-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Daniela Iraschko-Stolz,Austria,7,2005,0,1983-11-21T00:00:00.000000,21.305954825462013,12,0,105.0,97.0,164.1,1300.0,1300.0,1300.0,1300.0
2005-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Petra Benedik,Slovenia,213,2005,0,1990-10-11T00:00:00.000000,14.417522245037645,11,0,87.0,0.0,53.1,,,1272.5,1276.625
2005-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Henriette Smeby,Norway,207,2005,0,1986-11-13T00:00:00.000000,18.327173169062284,12,0,101.5,86.0,135.5,,,1292.5,1293.625
2005-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Alissa Johnson,USA,93,2005,0,1987-05-28T00:00:00.000000,17.790554414784395,13,0,100.0,91.5,145.2,1295.0,1295.75,1295.0,1295.75
2005-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Juliane Seyfarth,Germany,63,2005,0,1990-02-19T00:00:00.000000,15.058179329226556,13,0,91.0,79.0,102.0,1275.0,1278.75,1275.0,1278.75
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,1,Daniela Iraschko-Stolz,Austria,7,2010,10,1983-11-21T00:00:00.000000,26.05886379192334,77,0,119.0,122.0,270.8,1300.0,1364.847193011365,1300.0,1364.847193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,2,Ulrike Gräßler,Germany,16,2010,10,1987-05-17T00:00:00.000000,22.573579739904176,103,0,114.0,115.5,250.1,1287.25,1349.5720926276028,1300.0,1349.5720926276028
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,3,Anette Sagen,Norway,2,2010,10,1985-01-10T00:00:00.000000,24.919917864476385,100,0,111.0,114.0,249.0,1321.25,1371.9765526955905,1300.0,1371.9765526955905
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,4,Sarah Hendrickson,USA,17,2010,10,1994-08-01T00:00:00.000000,15.364818617385351,23,0,106.5,109.5,242.3,1300.0,1349.847193011365,1300.0,1349.847193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,5,Juliane Seyfarth,Germany,63,2010,10,1990-02-19T00:00:00.000000,19.811088295687885,91,0,112.5,108.5,241.8,1278.75,1327.7189715290453,1300.0,1327.7189715290453
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,6,Jacqueline Seifriedsberger,Austria,18,2010,10,1991-01-20T00:00:00.000000,18.89390828199863,94,0,109.0,107.0,239.3,1283.0,1326.1460010514274,1300.0,1326.1460010514274
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,7,Line Jahr,Norway,15,2010,10,1984-01-16T00:00:00.000000,25.90554414784394,94,0,110.0,106.0,238.3,1308.5,1341.697077308371,1300.0,1341.697077308371
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,8,Sara Takanashi,Japan,3,2010,10,1996-10-08T00:00:00.000000,13.177275838466803,13,0,106.0,106.5,230.5,1300.0,1329.8471930113649,1300.0,1329.8471930113649
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,9,Alissa Johnson,USA,93,2010,10,1987-05-28T00:00:00.000000,22.543463381245722,89,0,107.0,102.5,224.6,1295.75,1321.422442565298,1300.0,1321.422442565298
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,10,Eva Logar,Slovenia,25,2010,10,1991-03-08T00:00:00.000000,18.765229295003422,80,0,104.0,106.5,217.4,1300.0,1319.8471930113649,1300.0,1319.8471930113649
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,11,Melanie Faißt,Germany,100,2010,10,1990-02-12T00:00:00.000000,19.83025325119781,62,0,104.0,104.5,215.3,1300.0,1314.8471930113649,1300.0,1314.8471930113649
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,12,Sabrina Windmüller,Switzerland,65,2010,10,1987-10-13T00:00:00.000000,22.16563997262149,57,0,106.0,100.0,212.3,,,1300.0,1312.3471930113649
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,13,Helena Olsson Smeby,Norway,90,2010,10,1983-11-15T00:00:00.000000,26.075290896646134,23,0,105.0,101.5,212.2,,,1300.0,1312.3471930113649
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,14,Bigna Windmüller,Switzerland,91,2010,10,1991-02-27T00:00:00.000000,18.78986995208761,59,0,107.5,99.0,211.7,,,1300.0,1312.3471930113649
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,15,Abby Ringquist,USA,80,2010,10,1989-06-21T00:00:00.000000,20.476386036960985,63,0,105.5,100.0,210.9,1300.0,1309.8471930113649,1300.0,1309.8471930113649
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,16,Evelyn Insam,Italy,23,2010,10,1994-02-10T00:00:00.000000,15.835728952772074,40,0,100.0,104.5,209.1,1300.0,1304.8471930113649,1300.0,1304.8471930113649
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,17,Lisa Demetz,Italy,96,2010,10,1989-05-21T00:00:00.000000,20.56125941136208,86,0,103.0,98.5,208.2,,,1300.0,1302.3471930113649
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,18,Yuki Ito,Japan,5,2010,10,1994-05-10T00:00:00.000000,15.592060232717317,42,0,102.5,97.0,205.1,1300.0,1299.8471930113649,1300.0,1299.8471930113649
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,19,Gyda Enger,Norway,36,2010,10,1993-01-14T00:00:00.000000,16.908966461327857,38,0,102.0,99.5,201.7,1300.0,1294.8471930113649,1300.0,1294.8471930113649
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,20,Ayumi Watase,Japan,42,2010,10,1984-07-18T00:00:00.000000,25.401779603011637,72,0,100.0,98.5,200.3,1291.5,1282.997491207069,1300.0,1282.997491207069
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,21,Jessica Jerome,USA,12,2010,10,1987-02-08T00:00:00.000000,22.84188911704312,77,0,99.0,97.0,195.8,1312.75,1295.122703799661,1300.0,1295.122703799661
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,22,Rieko Kanai,Japan,162,2010,10,1981-11-04T00:00:00.000000,28.10403832991102,51,0,100.5,98.0,195.3,,,1276.625,1263.5050287886534
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,23,Anna Häfele,Germany,69,2010,10,1989-06-26T00:00:00.000000,20.462696783025326,66,0,101.0,95.5,195.2,1300.0,1279.8471930113649,1300.0,1279.8471930113649
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,24,Michaela Dolezelova,Czechia,34,2010,10,1994-07-12T00:00:00.000000,15.419575633127995,46,0,103.5,91.5,192.5,1300.0,1274.8471930113649,1300.0,1274.8471930113649
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,25,Spela Rogelj,Slovenia,19,2010,10,1994-11-08T00:00:00.000000,15.093771389459274,21,0,96.5,94.0,185.9,1300.0,1269.8471930113649,1300.0,1269.8471930113649
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,26,Jenna Mohr,Germany,128,2010,10,1987-04-15T00:00:00.000000,22.661190965092402,78,0,95.5,95.0,184.4,,,1280.875,1251.9326188026362
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,27,Anja Tepes,Slovenia,102,2010,10,1991-02-27T00:00:00.000000,18.78986995208761,61,0,98.0,93.0,181.8,1300.0,1264.847193011365,1300.0,1264.847193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,28,Maren Lundby,Norway,9,2010,10,1994-09-07T00:00:00.000000,15.263518138261464,21,0,96.0,91.5,179.0,1300.0,1259.847193011365,1300.0,1259.847193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,29,Silje Sprakehaug,Norway,139,2010,10,1991-02-04T00:00:00.000000,18.85284052019165,49,0,98.0,87.0,175.5,,,1300.0,1257.347193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,30,Lara Thomae,Netherlands,121,2010,10,1993-04-29T00:00:00.000000,16.621492128678987,39,0,95.5,88.5,170.2,,,1300.0,1257.347193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,31,Katharina Keil,Austria,99,2010,10,1993-04-19T00:00:00.000000,16.648870636550306,18,0,95.5,0.0,90.9,,,1300.0,1257.347193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,32,Elena Runggaldier,Italy,39,2010,10,1990-07-10T00:00:00.000000,19.425051334702257,80,0,93.5,0.0,89.8,1300.0,1254.847193011365,1300.0,1254.847193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,33,Cornelia Roider,Austria,123,2010,10,1994-07-09T00:00:00.000000,15.42778918548939,13,0,95.0,0.0,89.0,,,1300.0,1252.347193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,34,Wendy Vuik,Netherlands,98,2010,10,1988-11-25T00:00:00.000000,21.045859000684462,51,0,92.5,0.0,87.5,1300.0,1249.847193011365,1300.0,1249.847193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,35,Julia Kykkänen,Finland,11,2010,10,1994-04-17T00:00:00.000000,15.655030800821354,34,0,93.5,0.0,87.3,1300.0,1244.847193011365,1300.0,1244.847193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,36,Barbara Stuffer,Italy,132,2010,10,1989-09-07T00:00:00.000000,20.262833675564682,75,0,91.0,0.0,83.8,,,1300.0,1242.347193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,37,Salome Fuchs,Switzerland,164,2010,10,1993-12-13T00:00:00.000000,15.997262149212867,44,0,89.5,0.0,78.6,,,1300.0,1242.347193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,38,Manja Pograjc,Slovenia,124,2010,10,1994-01-20T00:00:00.000000,15.893223819301848,40,0,90.0,0.0,78.0,,,1300.0,1242.347193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,39,Mari Backe,Norway,165,2010,10,1987-03-11T00:00:00.000000,22.757015742642025,56,0,86.5,0.0,75.7,,,1276.625,1223.5050287886534
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,40,Simona Senoner,Italy,148,2010,10,1993-06-13T00:00:00.000000,16.49828884325804,37,0,88.0,0.0,72.9,,,1300.0,1242.347193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,41,Vladena Pustkova,Czechia,115,2010,10,1992-07-11T00:00:00.000000,17.420944558521562,80,0,86.5,0.0,72.2,,,1300.0,1242.347193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,42,Irina Avvakumova,Russia,6,2010,10,1991-09-14T00:00:00.000000,18.245037645448324,10,0,84.0,0.0,67.7,1300.0,1239.847193011365,1300.0,1239.847193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,43,Synne Steen Hansen,Norway,125,2010,10,1993-03-01T00:00:00.000000,16.78302532511978,15,0,84.5,0.0,66.6,,,1300.0,1237.347193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,44,Anastasiya Barannikova,Russia,38,2010,10,1987-11-27T00:00:00.000000,22.042436687200546,10,0,71.5,0.0,43.7,1300.0,1234.847193011365,1300.0,1234.847193011365
2009-12-12,Vikersund,Norway,L,117,Large,0,Continental Cup,45,Nadine Kostner,Italy,152,2010,10,1992-10-13T00:00:00.000000,17.163586584531142,27,0,70.5,0.0,42.4,,,1300.0,1232.347193011365
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,1,Daniela Iraschko-Stolz,Austria,7,2010,11,1983-11-21T00:00:00.000000,26.06160164271047,78,0,119.5,115.0,267.6,1364.847193011365,1417.3912675944257,1300.0,1417.3912675944257
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,2,Anette Sagen,Norway,2,2010,11,1985-01-10T00:00:00.000000,24.922655715263517,101,0,112.5,108.0,241.9,1371.9765526955905,1418.2034716560104,1300.0,1418.2034716560104
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,3,Ulrike Gräßler,Germany,16,2010,11,1987-05-17T00:00:00.000000,22.576317590691307,104,0,111.5,108.5,237.0,1349.5720926276028,1394.969924703928,1300.0,1394.969924703928
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,4,Line Jahr,Norway,15,2010,11,1984-01-16T00:00:00.000000,25.908281998631075,95,0,106.0,103.0,224.7,1341.697077308371,1383.580489996401,1300.0,1383.580489996401
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,5,Sara Takanashi,Japan,3,2010,11,1996-10-08T00:00:00.000000,13.180013689253935,14,0,106.5,104.5,222.8,1329.8471930113649,1368.980517813139,1300.0,1368.980517813139
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,6,Sarah Hendrickson,USA,17,2010,11,1994-08-01T00:00:00.000000,15.367556468172484,24,0,106.0,100.5,222.2,1349.847193011365,1380.193289421479,1300.0,1380.193289421479
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,7,Jacqueline Seifriedsberger,Austria,18,2010,11,1991-01-20T00:00:00.000000,18.89664613278576,95,0,107.0,100.5,221.5,1326.1460010514274,1355.9849738027497,1300.0,1355.9849738027497
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,8,Juliane Seyfarth,Germany,63,2010,11,1990-02-19T00:00:00.000000,19.813826146475016,92,0,109.5,97.5,216.1,1327.7189715290453,1352.2579046353258,1300.0,1352.2579046353258
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,9,Eva Logar,Slovenia,25,2010,11,1991-03-08T00:00:00.000000,18.767967145790553,81,0,106.0,101.0,215.6,1319.8471930113649,1340.8895624952509,1300.0,1340.8895624952509
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,10,Evelyn Insam,Italy,23,2010,11,1994-02-10T00:00:00.000000,15.838466803559205,41,0,104.5,100.5,214.5,1304.8471930113649,1323.7640046210633,1300.0,1323.7640046210633
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,11,Alissa Johnson,USA,93,2010,11,1987-05-28T00:00:00.000000,22.546201232032853,90,0,101.0,102.5,213.8,1321.422442565298,1332.1635940575973,1300.0,1332.1635940575973
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,12,Spela Rogelj,Slovenia,19,2010,11,1994-11-08T00:00:00.000000,15.096509240246407,22,0,104.0,99.5,212.3,1269.8471930113649,1285.4683947617311,1300.0,1285.4683947617311
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,13,Helena Olsson Smeby,Norway,90,2010,11,1983-11-15T00:00:00.000000,26.078028747433265,24,0,104.5,99.5,211.2,,,1312.3471930113649,1317.325650102073
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,14,Melanie Faißt,Germany,100,2010,11,1990-02-12T00:00:00.000000,19.83299110198494,63,0,104.0,100.5,210.6,1314.8471930113649,1316.8466388833776,1300.0,1316.8466388833776
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,15,Rieko Kanai,Japan,162,2010,11,1981-11-04T00:00:00.000000,28.10677618069815,52,0,106.0,99.0,210.0,,,1263.5050287886534,1272.8332018510166
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,16,Yuki Ito,Japan,5,2010,11,1994-05-10T00:00:00.000000,15.594798083504449,43,0,104.5,96.0,207.9,1299.8471930113649,1299.7235306436874,1300.0,1299.7235306436874
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,17,Abby Ringquist,USA,80,2010,11,1989-06-21T00:00:00.000000,20.479123887748116,64,0,100.0,102.0,206.1,1309.8471930113649,1302.8049132658066,1300.0,1302.8049132658066
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,18,Ayumi Watase,Japan,42,2010,11,1984-07-18T00:00:00.000000,25.404517453798768,73,0,102.5,99.5,205.6,1282.997491207069,1276.1055276334891,1300.0,1276.1055276334891
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,19,Sabrina Windmüller,Switzerland,65,2010,11,1987-10-13T00:00:00.000000,22.168377823408623,58,0,102.0,97.0,200.2,,,1312.3471930113649,1297.325650102073
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,20,Gyda Enger,Norway,36,2010,11,1993-01-14T00:00:00.000000,16.91170431211499,39,0,102.0,97.5,199.6,1294.8471930113649,1280.683108341913,1300.0,1280.683108341913
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,21,Jessica Jerome,USA,12,2010,11,1987-02-08T00:00:00.000000,22.84462696783025,78,0,99.5,97.5,198.1,1295.122703799661,1275.9057494497822,1300.0,1275.9057494497822
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,22,Katharina Keil,Austria,99,2010,11,1993-04-19T00:00:00.000000,16.65160848733744,19,0,97.5,97.0,189.1,,,1257.347193011365,1242.843112963185
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,23,Bigna Windmüller,Switzerland,91,2010,11,1991-02-27T00:00:00.000000,18.792607802874745,60,0,98.5,95.5,188.7,,,1312.3471930113649,1287.325650102073
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,24,Anja Tepes,Slovenia,102,2010,11,1991-02-27T00:00:00.000000,18.792607802874745,62,0,97.5,92.5,183.0,1264.847193011365,1246.420276720432,1300.0,1246.420276720432
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,25,Lisa Demetz,Italy,96,2010,11,1989-05-21T00:00:00.000000,20.56399726214921,87,0,95.0,94.0,182.7,,,1302.3471930113649,1274.2437372268787
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,26,Michaela Dolezelova,Czechia,34,2010,11,1994-07-12T00:00:00.000000,15.422313483915126,47,0,100.0,97.0,180.6,1274.8471930113649,1249.5142856244236,1300.0,1249.5142856244236
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,27,Anna Häfele,Germany,69,2010,11,1989-06-26T00:00:00.000000,20.465434633812457,67,0,93.5,92.0,168.9,1279.8471930113649,1248.5583238769016,1300.0,1248.5583238769016
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,28,Maren Lundby,Norway,9,2010,11,1994-09-07T00:00:00.000000,15.266255989048597,22,0,93.0,87.0,163.5,1259.847193011365,1227.3695603838555,1300.0,1227.3695603838555
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,29,Julia Kykkänen,Finland,11,2010,11,1994-04-17T00:00:00.000000,15.657768651608487,35,0,94.5,86.0,162.4,1244.847193011365,1210.1981739147418,1300.0,1210.1981739147418
2009-12-13,Vikersund,Norway,L,117,Large,0,Continental Cup,30,Lara Thomae,Netherlands,121,2010,11,1993-04-29T00:00:00.000000,16.62422997946612,40,0,93.5,87.0,161.4,,,1257.347193011365,1217.843112963185
